Trace
Swept SA
A.14.59,N9000A
36681700,-29.239947123892
36881600,-33.5157922592486
37081500,-38.9797351209571
37281400,-45.7842995483759
37481300,-54.4571049179089
37681200,-62.6173035085449
37881100,-64.1832525112242
38081000,-63.9562103838481
38280900,-64.7140343774269
38480800,-64.8540064613771
38680700,-64.710567854361
38880600,-64.5077336336689
39080500,-64.1634761085028
39280400,-64.8744599423616
39480300,-64.8373929091665
39680200,-64.3412901620036
39880100,-64.6922861940984
40080000,-64.8953038876519
40279900,-64.1399298684913
40479800,-64.9820138105117
40679700,-64.2642907956701
40879600,-64.3998903643886
41079500,-64.8149837000436
41279400,-64.9820912330434
41479300,-65.2476655120693
41679200,-64.603186647304
41879100,-64.932478112519
42079000,-64.7943771054869
42278900,-64.7807339900283
42478800,-64.7328519092983
42678700,-64.7691233550951
42878600,-64.7308224004356
43078500,-64.9654953764915
43278400,-64.7200256474749
43478300,-64.4353677144498
43678200,-64.6197759162001
43878100,-64.2768931128864
44078000,-65.3606829139106
44277900,-65.2449836990557
44477800,-65.1182548350557
44677700,-64.8160214024443
44877600,-64.9033099894461
45077500,-64.4241331592501
45277400,-64.5845261299797
45477300,-64.5572416943716
45677200,-64.8121347850955
45877100,-64.3468203033583
46077000,-64.1484225765425
46276900,-64.6402994013494
46476800,-64.475730932601
46676700,-64.3965958014704
46876600,-64.2216863010924
47076500,-65.1980307324353
47276400,-65.1799756994277
47476300,-65.0020278735327
47676200,-65.1377706920645
47876100,-65.259952599884
48076000,-65.0555150757459
48275900,-64.3723809482025
48475800,-65.267415818513
48675700,-64.8729526417648
48875600,-64.677083812502
49075500,-65.4536679620397
49275400,-64.6920426247959
49475300,-65.1415926525186
49675200,-65.0051152275833
49875100,-65.1552768566708
50075000,-64.4530145950703
50274900,-65.3359788892731
50474800,-64.7414105134819
50674700,-65.1276269863121
50874600,-65.2393139914854
51074500,-64.6668427231115
51274400,-64.5025425868088
51474300,-65.0267712108561
51674200,-64.6085752048418
51874100,-65.1124883198707
52074000,-64.7366820818978
52273900,-64.9576858363177
52473800,-65.0315592524773
52673700,-64.6254522067289
52873600,-64.8796764605841
53073500,-64.6954961575397
53273400,-65.4491899443922
53473300,-64.4226802274512
53673200,-64.9134492296846
53873100,-64.8667389737703
54073000,-64.7950744968803
54272900,-65.2219668714499
54472800,-65.0718563692428
54672700,-64.4829170227117
54872600,-64.5623565417213
55072500,-64.9675097341384
55272400,-64.3655406925996
55472300,-64.7174681539785
55672200,-65.2532899663955
55872100,-64.9184847404665
56072000,-65.1139758346259
56271900,-64.9788096947222
56471800,-64.3242077519391
56671700,-64.7677456968946
56871600,-63.9792352944484
57071500,-64.9039516241653
57271400,-65.1663690593894
57471300,-64.5209244421091
57671200,-65.119769775958
57871100,-64.7013124074135
58071000,-65.1534813774281
58270900,-64.7922987958767
58470800,-64.9427138231485
58670700,-64.6900743333582
58870600,-65.3378766974829
59070500,-65.4064767481827
59270400,-65.4476852267069
59470300,-64.7177583201992
59670200,-64.7748639799685
59870100,-64.936880474418
60070000,-65.4270951411552
60269900,-65.553505915496
60469800,-65.1037616478307
60669700,-65.1578491169934
60869600,-64.4174400152615
61069500,-64.3582851874797
61269400,-64.6757529763883
61469300,-65.1253892551298
61669200,-64.307907871253
61869100,-63.9213221862066
62069000,-63.8491335394493
62268900,-64.6553086754558
62468800,-64.9007115569791
62668700,-64.1429505485256
62868600,-64.4023047711113
63068500,-64.2414992488646
63268400,-64.2271570773919
63468300,-64.1829167230576
63668200,-64.8372403665453
63868100,-64.4247843783049
64068000,-64.8551281349442
64267900,-64.0850843016613
64467800,-64.1970400277142
64667700,-64.394554827168
64867600,-64.0207628175876
65067500,-63.972488910466
65267400,-64.0984161087674
65467300,-64.4181210687793
65667200,-64.0085735681615
65867100,-64.7918592327694
66067000,-64.3374812482462
66266900,-63.7655026843901
66466800,-63.8711016954459
66666700,-64.3538170180126
66866600,-63.9056277288927
67066500,-62.8729059849017
67266400,-63.4743236052857
67466300,-63.0407745852644
67666200,-63.5731023638446
67866100,-63.1296560235645
68066000,-63.1724886638586
68265900,-62.6720968885367
68465800,-62.6527438058019
68665700,-62.6202610391368
68865600,-62.4779319499334
69065500,-61.7619368147293
69265400,-61.7339401938118
69465300,-61.2115845179972
69665200,-60.854484675108
69865100,-60.6162300887125
70065000,-58.792614849129
70264900,-55.0796004167504
70464800,-47.2670511553808
70664700,-39.9552472879004
70864600,-33.8226766215951
71064500,-28.9725605408754
71264400,-25.3306550267569
71464300,-22.5467233600934
71664200,-20.8174420967138
71864100,-20.174478747126
72064000,-20.496241006505
72263900,-21.6951741329271
72463800,-23.8593183920261
72663700,-27.1501693005105
72863600,-31.3629215138637
73063500,-37.152581549869
73263400,-43.7892068841249
73463300,-52.0979014003499
73663200,-58.2460378228808
73863100,-60.1364910566435
74063000,-60.6059283742832
74262900,-60.885193108297
74462800,-61.5626070084944
74662700,-62.6484862765326
74862600,-62.8668049982541
75062500,-62.6150726919635
75262400,-62.3903208923751
75462300,-63.2529957317233
75662200,-62.9789086732286
75862100,-63.2136991746883
76062000,-62.9559931458019
76261900,-63.3948963754512
76461800,-63.8988854838975
76661700,-63.6775695297431
76861600,-62.7138321995055
77061500,-61.5165064698421
77261400,-59.5056498480949
77461300,-57.635919216747
77661200,-56.2190957098194
77861100,-55.2049694724024
78061000,-55.4029862532101
78260900,-56.6831813331441
78460800,-58.1912911724146
78660700,-60.1096156205402
78860600,-62.5395704270528
79060500,-63.5453958355075
79260400,-65.1328089184897
79460300,-65.2308582264631
79660200,-64.1710925752223
79860100,-65.3384330066169
80060000,-64.2088793911421
80259900,-64.7589191191365
80459800,-64.7066279576637
80659700,-64.8960503961493
80859600,-65.1297789138891
81059500,-64.6323045847335
81259400,-64.0072216533204
81459300,-64.3532485003648
81659200,-64.2361399989643
81859100,-64.046767950983
82059000,-63.6540926999826
82258900,-64.1936753106667
82458800,-64.9829776308775
82658700,-64.5001739068556
82858600,-64.8396280235626
83058500,-64.9835851876499
83258400,-64.6263139104951
83458300,-64.8169799720134
83658200,-64.8861442267647
83858100,-64.766933585979
84058000,-64.5401762371343
84257900,-64.5546747803146
84457800,-64.8402578499723
84657700,-65.1290443356101
84857600,-65.1808362753128
85057500,-64.8109011035275
85257400,-65.3445087401438
85457300,-64.3727273582137
85657200,-64.810015232427
85857100,-65.5189824662743
86057000,-65.3422459111107
86256900,-65.652981146481
86456800,-65.0035269345925
86656700,-64.9752832969168
86856600,-64.8899048965279
87056500,-65.3651005375375
87256400,-65.2719216938406
87456300,-65.3853409271414
87656200,-65.1749519170983
87856100,-64.1388756272919
88056000,-65.4221065393413
88255900,-65.3567532024239
88455800,-65.0486298455025
88655700,-65.2304458311664
88855600,-65.1542533119944
89055500,-65.097206040859
89255400,-64.9457951992182
89455300,-65.6081413204465
89655200,-64.7680260864384
89855100,-65.4291313796162
90055000,-64.7285313985795
90254900,-66.2269138968774
90454800,-65.0899748336356
90654700,-65.1549729558298
90854600,-65.0312387681415
91054500,-64.7975531934306
91254400,-65.018074964798
91454300,-64.5935701612185
91654200,-65.0964645069615
91854100,-64.3691449584845
92054000,-65.1788388654818
92253900,-65.2074276525209
92453800,-64.2667427012033
92653700,-64.9163387095651
92853600,-65.2624805623893
93053500,-64.5966092498527
93253400,-64.9424910456529
93453300,-65.2554977002807
93653200,-64.8317319495186
93853100,-64.8463172728819
94053000,-64.9478102021159
94252900,-64.9685945289667
94452800,-64.746743530388
94652700,-65.0884762104866
94852600,-64.9732098676321
95052500,-65.4685320655405
95252400,-65.5175830116682
95452300,-65.4753854997748
95652200,-64.7553755944353
95852100,-65.2721478796817
96052000,-64.775116302201
96251900,-64.4991599326603
96451800,-65.5424328967728
96651700,-64.5541737561881
96851600,-64.8307095264935
97051500,-64.6809135524135
97251400,-64.9655655705502
97451300,-64.8696478695696
97651200,-64.7505929330184
97851100,-64.9343977923911
98051000,-64.9205859439292
98250900,-64.8573218222556
98450800,-65.1985344806796
98650700,-64.6126343688225
98850600,-65.5804341278381
99050500,-64.7730372235781
99250400,-65.3003619385488
99450300,-65.2051552442382
99650200,-64.5147558263499
99850100,-64.9600445541051
100050000,-64.4552539646719
100249900,-65.4033464524309
100449800,-64.8569686429343
100649700,-64.8331816226139
100849600,-65.496830256046
101049500,-64.8148817213041
101249400,-65.6898687936498
101449300,-65.2554239939169
101649200,-64.6928996221846
101849100,-64.8948851399561
102049000,-65.1808330876111
102248900,-65.1253234533813
102448800,-65.4230992364654
102648700,-64.8122224130165
102848600,-65.3035897363889
103048500,-65.4517817184074
103248400,-65.1327504763313
103448300,-64.798988253833
103648200,-65.3456751289798
103848100,-65.4516552492708
104048000,-65.7769145704007
104247900,-65.0162379632999
104447800,-64.8306069845176
104647700,-65.2321109926439
104847600,-65.4467956576715
105047500,-64.4254276911851
105247400,-65.3301470754139
105447300,-64.8269897502135
105647200,-65.8767154844022
105847100,-64.9943287539639
106047000,-65.2799258574901
106246900,-65.4239634707553
106446800,-65.4536781166298
106646700,-64.5672657236182
106846600,-65.5533664967685
107046500,-64.6452870475785
107246400,-65.0052345420158
107446300,-65.0114103895442
107646200,-64.4376640070968
107846100,-63.8418695470645
108046000,-64.2042838580571
108245900,-64.646324799439
108445800,-64.6183527945624
108645700,-65.2138424287035
108845600,-65.2664423987557
109045500,-65.0915277956997
109245400,-65.0756638935291
109445300,-65.4319072980736
109645200,-64.9521877855225
109845100,-65.6148823355327
110045000,-65.298524954833
110244900,-64.9765396329626
110444800,-64.510244696981
110644700,-64.228279378793
110844600,-64.109426746306
111044500,-64.1720493774448
111244400,-64.657519733437
111444300,-64.9740336979868
111644200,-65.0910870715701
111844100,-65.4277321407591
112044000,-65.4740764482066
112243900,-65.2464664968674
112443800,-65.792740057213
112643700,-65.5444060326272
112843600,-64.524864178156
113043500,-63.7895377035485
113243400,-62.138502171803
113443300,-60.2598705235019
113643200,-58.690765649291
113843100,-58.6180705714533
114043000,-59.1090518751463
114242900,-59.4220528807372
114442800,-61.0327085049605
114642700,-62.7050836366642
114842600,-64.1924749970473
115042500,-64.8293466681384
115242400,-65.2948683802884
115442300,-65.5850737475157
115642200,-65.3313155426368
115842100,-65.3060544798155
116042000,-65.2239725143882
116241900,-65.6334254534884
116441800,-65.3610090114465
116641700,-65.083022145747
116841600,-64.9869814572543
117041500,-65.1206869156543
117241400,-64.7790972573823
117441300,-65.59657492004
117641200,-65.3179793303521
117841100,-65.2894489165094
118041000,-65.6189415983122
118240900,-65.3282895486832
118440800,-64.9806749201275
118640700,-65.4152840297395
118840600,-65.0726547948764
119040500,-64.9358448092294
119240400,-64.9235577397879
119440300,-64.5280942152862
119640200,-65.2570141791296
119840100,-64.9423323098086
120040000,-64.831270229916
120239900,-65.1035143387958
120439800,-65.0054287409532
120639700,-64.9954778703655
120839600,-65.0031930152136
121039500,-65.0819759536156
121239400,-64.9315545210559
121439300,-64.8328418425765
121639200,-65.0437040074384
121839100,-64.8889886594379
122039000,-64.8202945821576
122238900,-64.9936736967233
122438800,-65.1738555342694
122638700,-65.0337039859621
122838600,-65.0636184943613
123038500,-64.6695528877474
123238400,-64.6624933498428
123438300,-64.7537497190236
123638200,-64.9461184018721
123838100,-64.6959216645767
124038000,-64.9936451805108
124237900,-64.7500052851731
124437800,-65.5260316158726
124637700,-64.7621802734198
124837600,-64.9444745743727
125037500,-65.2472756341605
125237400,-65.0396158632734
125437300,-64.7852072076452
125637200,-65.9432915332862
125837100,-65.534925087075
126037000,-65.2257591850896
126236900,-65.524976074444
126436800,-65.0911891110694
126636700,-65.0830942465663
126836600,-65.4265265228964
127036500,-65.0763093146584
127236400,-64.8130554808084
127436300,-64.8043424195176
127636200,-65.2206901728015
127836100,-64.7150331263866
128036000,-64.6393445492671
128235900,-65.1064807140269
128435800,-64.1898240282656
128635700,-64.8472833854325
128835600,-64.7515306952015
129035500,-64.5892635298393
129235400,-64.7510857786887
129435300,-65.3560822983766
129635200,-65.0291486479746
129835100,-64.9910228235532
130035000,-65.1927673336261
130234900,-64.7466618923129
130434800,-65.2156584020033
130634700,-64.8213781034624
130834600,-64.4605432381466
131034500,-64.6292880536984
131234400,-65.0266646403945
131434300,-65.007722527406
131634200,-65.1808184728473
131834100,-65.1575129680711
132034000,-65.2712534795587
132233900,-64.061016765905
132433800,-65.5436386637987
132633700,-65.4187180835756
132833600,-65.0029517531452
133033500,-65.481253699587
133233400,-65.0152334404379
133433300,-64.6400305684527
133633200,-64.8690479541477
133833100,-65.5473835382121
134033000,-65.0355338065601
134232900,-64.6547817522694
134432800,-65.0739791106558
134632700,-64.8130939914145
134832600,-65.0936959783467
135032500,-65.0967383946299
135232400,-64.989620981464
135432300,-64.9859814200771
135632200,-65.4945055079936
135832100,-64.8749843383028
136032000,-64.7093732237408
136231900,-64.2983598735808
136431800,-64.6562855368979
136631700,-65.4242112634371
136831600,-64.900001266879
137031500,-64.7966697841446
137231400,-64.8450871813674
137431300,-64.551114359763
137631200,-65.3738340014062
137831100,-64.6412133114035
138031000,-64.8723727668567
138230900,-64.2855428367781
138430800,-64.5632821922117
138630700,-64.3279875818513
138830600,-64.8183578017321
139030500,-64.3041309507337
139230400,-64.2878634181568
139430300,-64.3589579027158
139630200,-64.7112948686981
139830100,-64.4870872089744
140030000,-64.0379475711664
140229900,-64.5473982115131
140429800,-64.9409622829195
140629700,-64.9611433789885
140829600,-64.610901735894
141029500,-64.7074883107452
141229400,-64.7134767113515
141429300,-64.294962401537
141629200,-64.2432967664034
141829100,-64.6262019649643
142029000,-64.5544036097462
142228900,-63.9750851227677
142428800,-64.5826231766327
142628700,-64.3224595928318
142828600,-64.1602752135788
143028500,-64.209897529914
143228400,-64.2270667456326
143428300,-64.1746933665531
143628200,-63.5531637704508
143828100,-63.6235882962575
144028000,-63.8821712063532
144227900,-64.3239859104674
144427800,-63.9089336580093
144627700,-63.3318051469554
144827600,-63.5523828556107
145027500,-63.9289497957589
145227400,-63.4142540395272
145427300,-63.5194493490959
145627200,-63.3875079569728
145827100,-63.3923296036123
146027000,-63.7248438346949
146226900,-62.4400799736531
146426800,-62.7134115981947
146626700,-62.8210125856272
146826600,-62.2029630423402
147026500,-61.8942826139022
147226400,-60.7938227538721
147426300,-61.9687680205194
147626200,-60.6866819131558
147826100,-60.2467438056134
148026000,-59.0596386658034
148225900,-54.5049520878878
148425800,-46.2307818190376
148625700,-38.4453137448433
148825600,-32.1837061355891
149025500,-27.2984189572135
149225400,-23.5168311446459
149425300,-20.8309460163171
149625200,-19.1463330735871
149825100,-18.4211653335806
150025000,-18.6619425657936
150224900,-19.8538318433243
150424800,-22.0343963203379
150624700,-25.2239485428524
150824600,-29.5761605489493
151024500,-35.0633086035574
151224400,-41.995885541368
151424300,-50.3665049157952
151624200,-57.4609738984358
151824100,-59.4733349641594
152024000,-60.3489845172665
152223900,-61.1969910317324
152423800,-61.2286220203034
152623700,-62.1835354121489
152823600,-62.6498766982046
153023500,-62.2472921804088
153223400,-62.3367186481855
153423300,-62.3279743556697
153623200,-62.6179675241702
153823100,-63.6882238491624
154023000,-63.0972725667329
154222900,-63.8053753852138
154422800,-63.7740711903245
154622700,-63.9342856750487
154822600,-63.4876045989787
155022500,-64.1321935396772
155222400,-64.1845588454724
155422300,-64.1067296094227
155622200,-64.1744467411084
155822100,-63.9554066118258
156022000,-63.9615038122952
156221900,-64.2571431473396
156421800,-64.2752878575913
156621700,-63.7720741939136
156821600,-64.3575367577419
157021500,-64.5199120709012
157221400,-64.1801694724755
157421300,-64.1998217766117
157621200,-64.4265613791077
157821100,-64.1626765373318
158021000,-64.6103481318459
158220900,-64.6107055056596
158420800,-64.2875728321526
158620700,-64.5388111023924
158820600,-64.1308353412177
159020500,-64.1119421745846
159220400,-64.4427935878533
159420300,-64.1479404236595
159620200,-64.0674914860647
159820100,-64.382275590336
160020000,-64.4019248403423
160219900,-64.3942284957417
160419800,-65.0001047508256
160619700,-64.9670308453298
160819600,-64.7342205189928
161019500,-65.2723038162333
161219400,-64.8340358874462
161419300,-64.8292840272879
161619200,-64.5107617855189
161819100,-65.4886118663313
162019000,-64.7436546293759
162218900,-64.729478501947
162418800,-64.5919322450013
162618700,-65.1337143024451
162818600,-64.8151117340375
163018500,-64.8087330233228
163218400,-64.3619583455444
163418300,-64.8829603378782
163618200,-64.4106150026422
163818100,-64.9532380089984
164018000,-64.9090614516792
164217900,-64.4234610855082
164417800,-64.8209151815981
164617700,-65.2294288318478
164817600,-64.9186354580285
165017500,-66.0146627579048
165217400,-64.6700705161295
165417300,-65.1402010537447
165617200,-64.9297723781319
165817100,-65.3960654398702
166017000,-64.6672508333276
166216900,-64.9107634611552
166416800,-64.9445959010676
166616700,-65.6000901641482
166816600,-65.0865446301244
167016500,-64.512209223182
167216400,-65.1761049630608
167416300,-64.9135406555285
167616200,-64.8823889049652
167816100,-65.3646086329537
168016000,-65.0084208704536
168215900,-64.468119171394
168415800,-64.7243384091202
168615700,-64.6488774133638
168815600,-64.9049327481583
169015500,-63.9350152956614
169215400,-63.2422445325584
169415300,-61.5323043761445
169615200,-60.1298145271731
169815100,-59.3300641725295
170015000,-58.3771932660607
170214900,-59.6481109573693
170414800,-61.1642292412289
170614700,-62.4871370656626
170814600,-63.6147824938348
171014500,-64.5069844548097
171214400,-64.4736783767022
171414300,-64.3020889500153
171614200,-64.1733330679451
171814100,-64.8904869940852
172014000,-65.1561070095573
172213900,-65.1565515108681
172413800,-64.9517550256667
172613700,-64.2893242194723
172813600,-64.9486186625936
173013500,-64.4591092046193
173213400,-65.2512043756207
173413300,-64.8192667278003
173613200,-64.9655342530463
173813100,-65.0126951347675
174013000,-64.9619613762996
174212900,-64.7654937242758
174412800,-64.9178124259326
174612700,-64.5968239050978
174812600,-65.3716141051666
175012500,-64.9102371298965
175212400,-65.0431180018236
175412300,-64.5357462683847
175612200,-64.5784213854274
175812100,-65.514178741169
176012000,-64.9692211455577
176211900,-65.252012150909
176411800,-65.3390626880073
176611700,-64.409855761751
176811600,-64.9986046324231
177011500,-65.2274338569825
177211400,-64.4549924267722
177411300,-64.1749835981322
177611200,-65.0574314121742
177811100,-65.3139550835649
178011000,-65.0093955074796
178210900,-64.9303318441984
178410800,-65.303752304132
178610700,-65.4875472072642
178810600,-64.7092825957171
179010500,-64.9683043738161
179210400,-64.6379857148812
179410300,-64.9517767722795
179610200,-64.8811884797632
179810100,-65.1681796930444
180010000,-64.8214996278049
180209900,-64.5593824686281
180409800,-64.8891523444087
180609700,-64.5004938709763
180809600,-64.7207402142823
181009500,-64.7602578889141
181209400,-65.0466798736027
181409300,-64.6692083333954
181609200,-65.3270523028768
181809100,-65.3834100396156
182009000,-64.8190516545103
182208900,-65.1429354601287
182408800,-65.0502977298828
182608700,-65.042578107037
182808600,-65.3691867405222
183008500,-65.7326168007982
183208400,-64.8123939308714
183408300,-64.9627844135602
183608200,-65.5345775355031
183808100,-64.3859207096019
184008000,-65.2916647501024
184207900,-64.5201898747575
184407800,-64.4931670455583
184607700,-64.5067351202128
184807600,-65.1191789557939
185007500,-64.8633045339246
185207400,-64.8450823844974
185407300,-64.6561576805556
185607200,-64.1085155988484
185807100,-64.6350240505856
186007000,-64.0739298799122
186206900,-64.4271582235127
186406800,-64.6608307614891
186606700,-64.5357230909123
186806600,-64.767301157795
187006500,-64.6034288322594
187206400,-64.5730505564624
187406300,-64.6865482224748
187606200,-64.6671607429812
187806100,-64.2207878916063
188006000,-65.4804666936486
188205900,-64.8474803269961
188405800,-64.8399762792764
188605700,-64.5357382745186
188805600,-64.293677869109
189005500,-64.3983076455314
189205400,-64.0400006968515
189405300,-65.2820891287705
189605200,-65.12040204835
189805100,-64.9233171508619
190005000,-64.6847120355977
190204900,-64.9504421315022
190404800,-64.8617182208256
190604700,-64.7699680646849
190804600,-64.6950594304615
191004500,-64.7901290855044
191204400,-64.6968216108711
191404300,-64.8200608505797
191604200,-64.7479817013169
191804100,-64.7335513066956
192004000,-64.7912177841643
192203900,-64.4392065405781
192403800,-64.6051163556855
192603700,-64.6796506860898
192803600,-64.8315246223283
193003500,-65.3443145345555
193203400,-65.7375730525229
193403300,-64.9135900833607
193603200,-64.9621733201341
193803100,-65.1001252574936
194003000,-64.6697892166081
194202900,-64.9980991668854
194402800,-64.7586401239014
194602700,-65.4338062707225
194802600,-64.9603174689015
195002500,-64.4574644315881
195202400,-64.6185157275308
195402300,-65.1536709170686
195602200,-64.9605018266424
195802100,-64.5568208943299
196002000,-64.706748259754
196201900,-64.9146764665892
196401800,-65.5122352115505
196601700,-64.8318050324981
196801600,-65.3545921441101
197001500,-64.8504618533124
197201400,-65.2547015452735
197401300,-64.9829029734512
197601200,-65.4630186584519
197801100,-64.9807096006317
198001000,-64.6639200720789
198200900,-64.6905539857759
198400800,-65.1137325302415
198600700,-64.7866563967877
198800600,-64.5818696222497
199000500,-65.1354332366394
199200400,-64.8161368466667
199400300,-65.7542509572123
199600200,-64.7362825222677
199800100,-65.7019720581153
200000000,-64.9071677348643
