Trace
Swept SA
A.14.59,N9000A
36681700,-29.2891743945746
36881600,-33.5347696029155
37081500,-39.0356738180733
37281400,-45.9296741460485
37481300,-54.3820796521391
37681200,-62.7190642710463
37881100,-64.9051741372145
38081000,-64.5228540015341
38280900,-64.1548078664014
38480800,-64.4717917531673
38680700,-64.5898461613395
38880600,-64.4773761881272
39080500,-64.3370555966149
39280400,-64.6942526627924
39480300,-64.5224983355421
39680200,-64.4546808495731
39880100,-64.1463234710229
40080000,-64.6153223774395
40279900,-64.5925111171847
40479800,-64.2267376121544
40679700,-64.6872295982757
40879600,-64.6277958057342
41079500,-64.7770646350257
41279400,-64.4460481275641
41479300,-64.5017236804599
41679200,-64.1449246652219
41879100,-64.8880997743655
42079000,-64.3176055016454
42278900,-64.5233381368706
42478800,-64.2668037226888
42678700,-64.3456827173086
42878600,-65.0632784760039
43078500,-64.5017378549669
43278400,-64.7362568472143
43478300,-65.2572935226167
43678200,-64.9450754244604
43878100,-64.2845489060464
44078000,-64.5401766322865
44277900,-64.8685682472116
44477800,-64.3135870446815
44677700,-64.4289082258588
44877600,-64.2463871226102
45077500,-64.3287389436405
45277400,-63.9793972270982
45477300,-64.5440136543732
45677200,-64.2296579740166
45877100,-64.0353573300112
46077000,-63.8561231557282
46276900,-63.8012908908563
46476800,-64.2746681609214
46676700,-64.1375752609813
46876600,-64.83768062886
47076500,-65.1516770864226
47276400,-64.9166179053111
47476300,-64.7904582751716
47676200,-64.8526844978582
47876100,-64.7176638573179
48076000,-64.6879180641423
48275900,-64.8136715829847
48475800,-65.1802450191067
48675700,-64.6741647644032
48875600,-64.8225935407661
49075500,-64.4998922306143
49275400,-65.1558782861197
49475300,-64.8276696889803
49675200,-64.7339893957222
49875100,-64.8732049389366
50075000,-65.1697751018428
50274900,-65.1938689350447
50474800,-64.8170648465073
50674700,-64.8339233063066
50874600,-65.3228711284007
51074500,-65.029566145889
51274400,-64.623273794924
51474300,-64.9597886421072
51674200,-65.4764400366299
51874100,-65.1352411057333
52074000,-65.0507688921678
52273900,-65.9091924239835
52473800,-64.925374806112
52673700,-64.4313821707742
52873600,-64.9559590647405
53073500,-64.9309504027337
53273400,-64.7957605763121
53473300,-65.2682638854939
53673200,-65.3687329052019
53873100,-65.4608342620454
54073000,-64.4955983445897
54272900,-65.2199742923198
54472800,-64.6947949269239
54672700,-65.360375115832
54872600,-64.7816134059957
55072500,-64.8725574518348
55272400,-64.6002361443371
55472300,-64.9204735671635
55672200,-65.0747596899077
55872100,-65.0677879714664
56072000,-64.7587779103311
56271900,-64.866078484811
56471800,-64.6910908680624
56671700,-65.4632061715682
56871600,-64.479235326294
57071500,-65.1816584895295
57271400,-64.666065930249
57471300,-64.8723684695954
57671200,-65.0901250588906
57871100,-64.7960335620192
58071000,-64.2621941018089
58270900,-65.1905518537971
58470800,-64.3822771962735
58670700,-64.6022809295148
58870600,-64.9049066241093
59070500,-64.8587860671345
59270400,-64.2888771214784
59470300,-64.4452114008745
59670200,-65.0222571347607
59870100,-64.5592513986069
60070000,-64.2888852533423
60269900,-64.487212427021
60469800,-65.3593547543864
60669700,-64.7519510620338
60869600,-65.1348680999811
61069500,-64.316110022655
61269400,-64.8820097428942
61469300,-64.1367795912276
61669200,-64.5283543245008
61869100,-64.2794485683257
62069000,-64.6443105973093
62268900,-64.9256834585974
62468800,-63.8630486272261
62668700,-64.6245750525626
62868600,-65.0801376868124
63068500,-64.2512921884949
63268400,-64.1295105527019
63468300,-64.6579184990415
63668200,-64.8242494341319
63868100,-64.8747216666863
64068000,-64.6686935410714
64267900,-63.8362342608281
64467800,-63.9537296583685
64667700,-64.7890696522652
64867600,-64.4917064760081
65067500,-64.4139053766234
65267400,-64.569702177287
65467300,-64.3651872000682
65667200,-64.225446801196
65867100,-63.6755306965927
66067000,-65.0371062553968
66266900,-63.7793727055889
66466800,-63.8782799730107
66666700,-64.2278157593472
66866600,-63.7341520161697
67066500,-63.9510164975982
67266400,-63.5296569882
67466300,-63.4457721832408
67666200,-62.9878430301222
67866100,-63.4478780398535
68066000,-63.0561492759935
68265900,-62.965022137485
68465800,-62.4364021461938
68665700,-62.3103148795733
68865600,-62.5608598250547
69065500,-62.0224104931454
69265400,-61.9035589801854
69465300,-61.3416695318851
69665200,-60.2675200078789
69865100,-60.49299860337
70065000,-59.6470058537876
70264900,-55.5916272203532
70464800,-49.1828428458373
70664700,-41.5152389906146
70864600,-35.3672557379617
71064500,-30.5959003596678
71264400,-26.7676877669323
71464300,-24.2758602804067
71664200,-22.647720074963
71864100,-21.9692394638674
72064000,-22.1837566371701
72263900,-23.3643387133675
72463800,-25.487324648272
72663700,-28.74983011339
72863600,-33.2609807112757
73063500,-38.7650289433006
73263400,-45.8657282656488
73463300,-53.560563138013
73663200,-58.5561797748495
73863100,-60.1357143028468
74063000,-60.2039343404902
74262900,-61.353908718336
74462800,-61.6511728058388
74662700,-62.0191263228432
74862600,-62.0598744003039
75062500,-62.895182839069
75262400,-63.3210136998808
75462300,-62.6781221266203
75662200,-63.0965303990166
75862100,-62.9158222602134
76062000,-63.5326768658933
76261900,-64.2075706277744
76461800,-63.7944171066291
76661700,-63.5748887071896
76861600,-62.965479018297
77061500,-62.3082803640488
77261400,-60.2188578019585
77461300,-58.3888120521413
77661200,-57.3564767193482
77861100,-57.0794417385441
78061000,-57.1301916986799
78260900,-58.4038355241764
78460800,-60.3708515112454
78660700,-61.8206166617736
78860600,-63.2233668398555
79060500,-64.33669665001
79260400,-64.6245641025607
79460300,-64.3894404034605
79660200,-64.7053256726865
79860100,-64.4141092904545
80060000,-64.4524096342316
80259900,-64.4401229802983
80459800,-64.4680054926828
80659700,-64.3337901409185
80859600,-64.3366802514773
81059500,-64.8326136935587
81259400,-64.3751128493069
81459300,-64.0632401361199
81659200,-63.9047568698519
81859100,-64.2336627476223
82059000,-64.4392645973247
82258900,-64.3185616826583
82458800,-64.5507266349169
82658700,-63.9995565920289
82858600,-64.6053769697918
83058500,-65.2350690796577
83258400,-65.0613084724897
83458300,-64.8789903110322
83658200,-65.1183671114167
83858100,-65.0855318309876
84058000,-64.6121626758102
84257900,-64.2255816465903
84457800,-64.3058500324004
84657700,-64.5399735105605
84857600,-64.7542577432649
85057500,-65.0697209343658
85257400,-65.0281994081636
85457300,-65.2455206576681
85657200,-64.9219005415838
85857100,-64.898718209414
86057000,-64.3260959665623
86256900,-64.8435755464211
86456800,-64.4836984264276
86656700,-65.4324956848641
86856600,-65.1650349883104
87056500,-64.6841525600906
87256400,-65.2748150368419
87456300,-64.6400014291358
87656200,-64.7703847357504
87856100,-65.4349230638553
88056000,-64.685573742224
88255900,-65.0539352370957
88455800,-64.3423192711199
88655700,-65.0006456187321
88855600,-65.1094095365172
89055500,-65.133386226417
89255400,-65.2758569315772
89455300,-65.1491849046864
89655200,-64.0601512937948
89855100,-64.6472205917935
90055000,-64.947129328833
90254900,-65.3639762404783
90454800,-65.1764701166544
90654700,-64.7451240817138
90854600,-64.7555094543027
91054500,-65.2735298626044
91254400,-65.5635384456276
91454300,-64.2676821260816
91654200,-65.276290569786
91854100,-64.5372464104685
92054000,-64.7888886093097
92253900,-63.9028656024838
92453800,-64.9495522628723
92653700,-66.0219927283966
92853600,-65.1021427821191
93053500,-65.2318060568799
93253400,-65.1261373747255
93453300,-64.8632568697976
93653200,-64.5378142858613
93853100,-64.0201557535738
94053000,-64.5493611309132
94252900,-65.1526138589582
94452800,-65.5965210379966
94652700,-65.1734580102702
94852600,-65.6988342774147
95052500,-64.6327702246363
95252400,-65.4290985363353
95452300,-64.8247415749483
95652200,-65.0480137222123
95852100,-65.1610404087753
96052000,-64.4511428681802
96251900,-64.529202791681
96451800,-65.5941627874507
96651700,-65.3049411984075
96851600,-64.9699387147009
97051500,-64.7218809783139
97251400,-65.0007983157592
97451300,-65.8574322316977
97651200,-65.0807330116689
97851100,-65.2566209281218
98051000,-64.4413364886891
98250900,-65.3235074727645
98450800,-65.1671751664659
98650700,-64.2579823465422
98850600,-64.8575048564527
99050500,-65.1314470809855
99250400,-64.6836473427674
99450300,-64.9795159845536
99650200,-64.1507240667165
99850100,-64.1579663917305
100050000,-64.4118426493126
100249900,-64.8344047015197
100449800,-64.7566189797943
100649700,-65.4466779463165
100849600,-65.0845828394838
101049500,-64.9654884042315
101249400,-65.1442811356715
101449300,-64.9641217938418
101649200,-65.0800387186191
101849100,-65.2217017547122
102049000,-65.4849340206033
102248900,-65.4613782514256
102448800,-65.0262615991909
102648700,-64.9451444210779
102848600,-65.0656774695712
103048500,-64.5429412376567
103248400,-65.1936854024269
103448300,-64.5461531190275
103648200,-64.7590315747733
103848100,-65.6165621335728
104048000,-65.5104169719577
104247900,-65.5584910792469
104447800,-65.8209259380127
104647700,-65.2745815904293
104847600,-64.6883712346236
105047500,-64.9696497298468
105247400,-65.1201174589219
105447300,-65.2445290591585
105647200,-65.4614412125018
105847100,-64.9673348517205
106047000,-64.535671437146
106246900,-65.5783981410609
106446800,-65.6891204241258
106646700,-64.9944392291683
106846600,-65.7319789078335
107046500,-64.6455160918604
107246400,-64.7956886692202
107446300,-64.4032494835914
107646200,-63.864271856821
107846100,-63.7373603575795
108046000,-63.3250062095832
108245900,-63.9297464189946
108445800,-64.3849934092317
108645700,-64.5580727677865
108845600,-64.3685794646474
109045500,-65.0641195957423
109245400,-65.4779291021819
109445300,-65.2361666781025
109645200,-65.4132251868734
109845100,-65.3068231992123
110045000,-64.7044684260018
110244900,-64.0592855526003
110444800,-64.6877875405964
110644700,-64.5658123177815
110844600,-64.2679872346439
111044500,-64.4433045219043
111244400,-64.8684377953117
111444300,-64.5085970760669
111644200,-64.7069073023514
111844100,-64.7138067543911
112044000,-64.7669248802134
112243900,-65.3338336010725
112443800,-65.5278780608446
112643700,-65.5320750998566
112843600,-64.0035683292173
113043500,-62.8895820992617
113243400,-60.8531806384568
113443300,-59.3892187554216
113643200,-58.3270389560885
113843100,-57.4928270200283
114043000,-57.8249469657199
114242900,-59.6385259583675
114442800,-61.6166628202517
114642700,-62.8027898223376
114842600,-64.5636492841528
115042500,-64.9632097483175
115242400,-64.8727051507165
115442300,-64.929077543671
115642200,-65.2341792701353
115842100,-65.2627166935466
116042000,-64.7245146559657
116241900,-65.1058108624125
116441800,-65.2317006473198
116641700,-65.1224760352326
116841600,-64.8798315281022
117041500,-64.5499783382833
117241400,-65.4597669425964
117441300,-64.7077458034323
117641200,-65.155495712064
117841100,-65.0206038998846
118041000,-65.087820795424
118240900,-64.6169145882443
118440800,-64.8451980981171
118640700,-64.9633992889597
118840600,-64.9156349570405
119040500,-65.1142210360918
119240400,-64.8198736273402
119440300,-64.6900353720455
119640200,-65.6166978148223
119840100,-64.9537743574165
120040000,-64.2420751455055
120239900,-65.3545588081129
120439800,-64.6607851114538
120639700,-64.7557035243431
120839600,-64.5507019217934
121039500,-64.7417811285076
121239400,-65.1099996600812
121439300,-65.0950314490266
121639200,-64.9632964625675
121839100,-64.9940839273511
122039000,-64.8908541808013
122238900,-64.5188510799537
122438800,-65.2620283956748
122638700,-64.4970138307544
122838600,-64.6954746482267
123038500,-64.7893136440224
123238400,-64.8880934713916
123438300,-64.7561783594434
123638200,-64.4074369713974
123838100,-64.9406796226471
124038000,-64.2106885547236
124237900,-64.8132669366899
124437800,-64.9635959711769
124637700,-64.8476161298434
124837600,-64.226366565501
125037500,-64.7415389798328
125237400,-64.5490619258266
125437300,-64.5717358733351
125637200,-64.7691107436264
125837100,-64.6908167808161
126037000,-65.2873664769416
126236900,-65.03503413435
126436800,-65.4128148417442
126636700,-64.5116174420242
126836600,-64.5624920171421
127036500,-64.7325485849738
127236400,-64.8042141793153
127436300,-65.1050423975575
127636200,-64.6839972525711
127836100,-64.5410841627155
128036000,-65.2662762751927
128235900,-64.5575895323329
128435800,-65.5260184698675
128635700,-65.1060777715813
128835600,-65.1740769962174
129035500,-64.8579158020265
129235400,-64.6926483874884
129435300,-64.8904362578316
129635200,-64.9304844187695
129835100,-64.9359674497742
130035000,-65.5671116644223
130234900,-64.6659996355628
130434800,-65.4093250932458
130634700,-64.8422426645544
130834600,-65.1606694614789
131034500,-65.2850650767467
131234400,-64.9750048183592
131434300,-65.1988578927201
131634200,-65.2302023766383
131834100,-65.357540647202
132034000,-64.8615684843519
132233900,-65.2139720942483
132433800,-65.1542176203053
132633700,-64.750655911845
132833600,-64.4264871854185
133033500,-64.8851124418081
133233400,-65.3167396462174
133433300,-65.0664750215585
133633200,-65.1877986954031
133833100,-64.8830283779344
134033000,-64.3370707407304
134232900,-64.6120333949084
134432800,-65.4176652674748
134632700,-64.9065876601222
134832600,-64.589397005354
135032500,-65.0138660715475
135232400,-65.4365724795293
135432300,-64.6495905719402
135632200,-64.4009900183867
135832100,-64.7236371400605
136032000,-64.7166381178421
136231900,-64.9244394827108
136431800,-64.8157327518612
136631700,-65.0122227315384
136831600,-65.1621973683976
137031500,-64.9021134675635
137231400,-64.9469002701765
137431300,-64.4086583942108
137631200,-64.2113167787803
137831100,-64.7174072234452
138031000,-64.9737860415814
138230900,-64.7565864215814
138430800,-64.7338755888833
138630700,-65.0032827926364
138830600,-65.1664294298677
139030500,-65.3512711082087
139230400,-64.5210904221335
139430300,-63.9741304019639
139630200,-64.4209320188664
139830100,-64.0598166093319
140030000,-64.0276649588639
140229900,-63.9251027050024
140429800,-64.345938211664
140629700,-64.725120142835
140829600,-64.3548439155589
141029500,-64.5408235588891
141229400,-64.2617527244819
141429300,-64.6719923947435
141629200,-64.4881393118184
141829100,-64.2002787493316
142029000,-64.5824220252519
142228900,-64.3101820134986
142428800,-65.047229986006
142628700,-64.991126894064
142828600,-64.6184513459021
143028500,-63.8504429346641
143228400,-64.4407641373061
143428300,-63.7340302101126
143628200,-64.1008698682886
143828100,-63.5150156856362
144028000,-63.6509972619405
144227900,-64.2353211808652
144427800,-64.7927056576205
144627700,-63.4304706304331
144827600,-63.2224776324931
145027500,-63.3175519621836
145227400,-63.2294430047364
145427300,-62.7468592639853
145627200,-62.6790503497121
145827100,-63.0284931043485
146027000,-63.0465426848252
146226900,-62.4223169864835
146426800,-62.3331609016437
146626700,-62.5595219165226
146826600,-61.0087203165322
147026500,-61.0592721595409
147226400,-61.3659787547055
147426300,-60.2516295409505
147626200,-59.4638279488684
147826100,-59.6621054991554
148026000,-57.2124474084317
148225900,-50.5899805333311
148425800,-41.9778415400659
148625700,-34.9634293978042
148825600,-29.2857481022992
149025500,-24.906381356074
149225400,-21.6297650302891
149425300,-19.3395809682211
149625200,-18.0689656554625
149825100,-17.7417400970255
150025000,-18.3785538143452
150224900,-19.9353953020271
150424800,-22.5112655313988
150624700,-26.1980868374453
150824600,-31.0050219910806
151024500,-37.1504235963587
151224400,-44.8555033723925
151424300,-53.3398225627289
151624200,-58.6387320300821
151824100,-59.3544392598166
152024000,-59.8258430347364
152223900,-60.5867785142126
152423800,-61.3848114875334
152623700,-61.3837128611072
152823600,-61.1669058128792
153023500,-62.1853421042557
153223400,-62.4348745944378
153423300,-62.5993722852165
153623200,-62.262156349531
153823100,-63.0946263599801
154023000,-63.0368714100273
154222900,-63.6191716514393
154422800,-63.4147877596857
154622700,-63.789327702324
154822600,-63.2907118048689
155022500,-63.8990090241721
155222400,-63.6694733971106
155422300,-63.6563191431214
155622200,-63.539964017949
155822100,-64.2998183001088
156022000,-64.0667329131111
156221900,-64.4695994400411
156421800,-64.6371036112333
156621700,-64.515912303473
156821600,-64.5361526259878
157021500,-64.0389605540993
157221400,-64.5334437554828
157421300,-64.2124023064194
157621200,-64.2950491184287
157821100,-64.8250245396658
158021000,-64.3488783691275
158220900,-64.5711341293693
158420800,-63.7600123651283
158620700,-64.3651145287186
158820600,-64.7861727870214
159020500,-63.8957086718526
159220400,-63.6010008610033
159420300,-64.425635284445
159620200,-63.8982839565954
159820100,-64.2034060444942
160020000,-63.8452547254016
160219900,-64.8791801608753
160419800,-63.88033044408
160619700,-63.9149725220367
160819600,-64.5218959575713
161019500,-64.7268513697145
161219400,-65.0637990809827
161419300,-65.294441566651
161619200,-64.3892822029976
161819100,-64.7184095230448
162019000,-65.2039592967895
162218900,-64.8539932187375
162418800,-64.8294764037032
162618700,-64.6888686100351
162818600,-64.7990258738479
163018500,-64.5841426608692
163218400,-64.3881596904756
163418300,-64.526019466797
163618200,-64.9004950836666
163818100,-64.6234320000465
164018000,-64.7493245973736
164217900,-64.7786824208761
164417800,-64.96735547412
164617700,-65.1094429611197
164817600,-64.7654253301911
165017500,-64.9185977907549
165217400,-64.4805687790456
165417300,-64.4946950254429
165617200,-65.0210338537311
165817100,-65.5421756435429
166017000,-64.5141256446709
166216900,-65.0450421333427
166416800,-64.2986302360278
166616700,-64.7419859908377
166816600,-64.374713022066
167016500,-64.4928657600487
167216400,-64.8379011330876
167416300,-64.2718420091634
167616200,-65.1213340453668
167816100,-64.4365933265861
168016000,-64.9674992204195
168215900,-65.1465213727807
168415800,-65.3001566749851
168615700,-64.3220256006516
168815600,-64.7148429128719
169015500,-64.1652424844115
169215400,-63.567697542209
169415300,-61.5609930180057
169615200,-60.2139462949942
169815100,-58.6557303122014
170015000,-58.5654333362332
170214900,-59.3919035233111
170414800,-60.3379232928025
170614700,-62.4111603125263
170814600,-63.7202278004221
171014500,-63.9980419701155
171214400,-65.2251173927999
171414300,-64.5762283878386
171614200,-64.4274509767872
171814100,-64.6066518334137
172014000,-64.5994425468415
172213900,-64.5187631804884
172413800,-64.6202110201762
172613700,-65.4649931294783
172813600,-64.6994776243753
173013500,-64.7787423279511
173213400,-65.1355994756141
173413300,-65.2465026607136
173613200,-64.6281034357103
173813100,-64.8789783168578
174013000,-64.3763627588082
174212900,-65.2523277452721
174412800,-64.7643592458741
174612700,-64.6433728148007
174812600,-64.6515907059641
175012500,-65.0756604872403
175212400,-64.4265852256544
175412300,-64.8011744016128
175612200,-65.3108652711141
175812100,-64.5441514418601
176012000,-64.8115207102439
176211900,-64.7476743995673
176411800,-64.5843052081944
176611700,-64.652901435038
176811600,-65.1454292623797
177011500,-64.7228832199171
177211400,-64.6208016308042
177411300,-64.9592857183044
177611200,-64.8960434162103
177811100,-64.4540406839936
178011000,-64.696663679598
178210900,-64.518277165842
178410800,-64.3325383007715
178610700,-64.9621456555796
178810600,-64.7665910759907
179010500,-64.4189112360102
179210400,-65.1268755019019
179410300,-65.1712713213772
179610200,-65.0134849500904
179810100,-64.6994153712833
180010000,-64.11006887552
180209900,-64.5469448055131
180409800,-65.1767384069423
180609700,-64.8337396790251
180809600,-64.7100789918364
181009500,-64.2685161769711
181209400,-65.1172810455901
181409300,-64.2765469797281
181609200,-64.5717806502367
181809100,-64.949578502717
182009000,-64.9059681104822
182208900,-65.1367821749937
182408800,-64.3079479194512
182608700,-65.2074895043365
182808600,-64.3683360276138
183008500,-64.950918007234
183208400,-64.753953863855
183408300,-65.0058279837001
183608200,-64.1413126893664
183808100,-65.2499019677188
184008000,-65.0812233112434
184207900,-64.9864190754928
184407800,-64.6569886068419
184607700,-64.7079309761006
184807600,-64.6521346108145
185007500,-65.2100536235259
185207400,-64.3965270374392
185407300,-64.2153992139597
185607200,-63.4513679611129
185807100,-63.7516795025877
186007000,-64.106097503028
186206900,-64.2654382925833
186406800,-64.2548369080233
186606700,-65.2904664193836
186806600,-64.9839242830115
187006500,-64.6887319761538
187206400,-64.4409021925979
187406300,-64.1685312516713
187606200,-64.7013740828314
187806100,-64.4045759538834
188006000,-64.4931446630298
188205900,-63.690753379122
188405800,-63.2527392583967
188605700,-63.5429036675823
188805600,-63.2609136910828
189005500,-63.4493259261859
189205400,-63.6515986051806
189405300,-64.2760943021734
189605200,-64.9335035641757
189805100,-64.6030022030299
190005000,-65.4287073647082
190204900,-65.0961367369836
190404800,-64.828699161201
190604700,-65.0113667658058
190804600,-65.0679095917399
191004500,-64.8679479315303
191204400,-64.9175070303728
191404300,-64.6969656267657
191604200,-65.2419252112654
191804100,-64.0183207085808
192004000,-64.7729592023077
192203900,-65.1391010735509
192403800,-64.7037074544146
192603700,-65.0350119865464
192803600,-65.3070744993418
193003500,-64.6647922762636
193203400,-64.7001239168812
193403300,-64.8816848694595
193603200,-64.3994399805311
193803100,-64.9789167389626
194003000,-64.6327493274955
194202900,-64.6842982770024
194402800,-65.2093786407571
194602700,-65.1526576573091
194802600,-64.9066608242884
195002500,-64.9818186528448
195202400,-64.5035435532741
195402300,-64.8837418752165
195602200,-65.253133359347
195802100,-64.8595046861101
196002000,-64.5354696317094
196201900,-65.0588643189191
196401800,-64.7691789707162
196601700,-65.4078035762552
196801600,-64.9719418870507
197001500,-64.7319000958476
197201400,-65.342013935199
197401300,-64.0261536092825
197601200,-64.859908107465
197801100,-65.2671298815861
198001000,-64.3914598574947
198200900,-64.4269551391221
198400800,-65.0740872587409
198600700,-65.6074119272962
198800600,-65.337594623907
199000500,-64.981928979146
199200400,-64.7112958246138
199400300,-64.932831169443
199600200,-64.5777654485482
199800100,-64.907159757859
200000000,-65.612253602614
