Trace
Swept SA
A.14.59,N9000A
36600000,-27.7295090690234
36800000,-31.5289882761117
37000000,-36.4957670154854
37200000,-42.7782539086819
37400000,-50.4909241056504
37600000,-59.4953332895569
37800000,-63.3277526983441
38000000,-63.697116444309
38200000,-63.8894498160231
38400000,-63.6234118467513
38600000,-63.9070097507776
38800000,-64.0019754267303
39000000,-63.842148170743
39200000,-63.8871666105087
39400000,-63.9017141904633
39600000,-63.9696925751916
39800000,-63.8433512365046
40000000,-64.7775771092182
40200000,-64.2314830812393
40400000,-64.1371820475283
40600000,-64.522042011246
40800000,-64.4440606889667
41000000,-64.2664040030616
41200000,-63.9409436327801
41400000,-63.9533159194423
41600000,-63.738189347891
41800000,-64.4184627880363
42000000,-64.0190767756438
42200000,-64.6251507838136
42400000,-64.1709772089648
42600000,-64.3059346216093
42800000,-64.4646260988059
43000000,-64.0337987771042
43200000,-63.7822285230821
43400000,-63.7207659331071
43600000,-64.2468311295859
43800000,-64.0598785326732
44000000,-64.43329989622
44200000,-64.2144991950404
44400000,-64.2334339321515
44600000,-64.0337987916139
44800000,-64.6983850828527
45000000,-63.8030665340107
45200000,-63.8989266383284
45400000,-64.3512610723329
45600000,-63.5511797135563
45800000,-63.9630703613343
46000000,-63.5654190285513
46200000,-64.0665220760885
46400000,-63.6750178830649
46600000,-63.825783829019
46800000,-64.8376128910486
47000000,-64.0193546432069
47200000,-64.2422163455846
47400000,-64.6597877059066
47600000,-64.5518779899838
47800000,-64.2540845216688
48000000,-64.0680487564975
48200000,-64.3101933606831
48400000,-64.5867461066259
48600000,-64.2798029340843
48800000,-63.7308308321918
49000000,-64.0525137987407
49200000,-64.8365119658491
49400000,-63.8178271328135
49600000,-63.989690886397
49800000,-64.2826629052715
50000000,-63.8781442472735
50200000,-64.2631645668803
50400000,-64.4787999598028
50600000,-63.5900753484078
50800000,-64.4179614066362
51000000,-63.6330699306491
51200000,-64.1329609731319
51400000,-63.8241829812022
51600000,-64.0106922229642
51800000,-63.8068502602181
52000000,-64.7911829547079
52200000,-63.9793898216279
52400000,-64.1811591506512
52600000,-63.7628151279761
52800000,-64.1047605439531
53000000,-64.0935323865111
53200000,-64.228006808061
53400000,-63.3724397627013
53600000,-64.3439220955568
53800000,-63.9763365917925
54000000,-63.6451588116355
54200000,-64.3686212510947
54400000,-64.1671848208471
54600000,-63.3631553040263
54800000,-64.3719056126441
55000000,-64.4249955380202
55200000,-63.741724895433
55400000,-64.6976948096929
55600000,-64.0357013045351
55800000,-64.4999521125051
56000000,-64.4204700745555
56200000,-63.8921771760374
56400000,-64.2086245018258
56600000,-63.5941588067717
56800000,-64.452102215703
57000000,-64.6625745433083
57200000,-64.5161443025554
57400000,-64.2465764591845
57600000,-63.7842435451209
57800000,-64.6994837333734
58000000,-64.3859844828404
58200000,-63.774636670569
58400000,-64.4303720694667
58600000,-64.2475793618187
58800000,-64.0749904638667
59000000,-63.6834181707907
59200000,-64.6402581073328
59400000,-64.1570887665459
59600000,-64.4892138195577
59800000,-64.0238056487121
60000000,-63.8091100837661
60200000,-64.0008269281291
60400000,-64.3439489204414
60600000,-64.576598547551
60800000,-64.49670236017
61000000,-64.0580728420893
61200000,-64.277791303315
61400000,-63.7989504751778
61600000,-64.1966412935722
61800000,-63.5020234562566
62000000,-63.5222025716348
62200000,-63.5887457864437
62400000,-64.1072201826234
62600000,-63.7489320573064
62800000,-63.9406973260908
63000000,-64.2174450628839
63200000,-63.8792947695483
63400000,-64.1025003412328
63600000,-63.9635901088895
63800000,-63.6277579168534
64000000,-64.0980384743277
64200000,-63.6164305045772
64400000,-63.9364166925574
64600000,-63.6651441001506
64800000,-63.9741661741206
65000000,-63.9904692697094
65200000,-64.351432607343
65400000,-63.8949784906112
65600000,-63.4950175794853
65800000,-63.2461390718464
66000000,-63.4992133068583
66200000,-63.3738207063723
66400000,-63.5183031450668
66600000,-63.0165473111579
66800000,-63.8828378965785
67000000,-63.3253648262878
67200000,-63.2942949208589
67400000,-63.0066137854355
67600000,-63.6050293898647
67800000,-62.7587097959468
68000000,-62.8764218905349
68200000,-62.1296131978208
68400000,-61.9899697351326
68600000,-61.9644095332992
68800000,-62.4327221372349
69000000,-61.5825369505548
69200000,-61.5845528528395
69400000,-60.429976796967
69600000,-60.6119313499221
69800000,-60.065643878072
70000000,-59.2084067529326
70200000,-56.4320017948013
70400000,-50.6477931316394
70600000,-42.8434760892046
70800000,-36.1957285719412
71000000,-31.1190323224518
71200000,-26.9398874403522
71400000,-24.0427788620566
71600000,-22.0719774101554
71800000,-21.2421663962979
72000000,-21.1510567812948
72200000,-21.9965059595183
72400000,-23.9882461422132
72600000,-26.9201591896228
72800000,-31.2387766666428
73000000,-36.4155297953755
73200000,-42.8396034160849
73400000,-50.3125165029448
73600000,-56.0591017243854
73800000,-59.516771070216
74000000,-59.7554252287469
74200000,-60.8041569433326
74400000,-61.3080947472529
74600000,-61.9969098242268
74800000,-61.9529874142021
75000000,-61.5834797936527
75200000,-61.7171281131583
75400000,-62.1790705080798
75600000,-62.5322874648713
75800000,-62.7884473912478
76000000,-62.7826057061561
76200000,-62.903415072999
76400000,-63.1265381336648
76600000,-62.9437809791266
76800000,-63.1845825877398
77000000,-63.4096759903663
77200000,-63.2533228666316
77400000,-63.0889312922755
77600000,-63.7076383617623
77800000,-63.6912759605235
78000000,-63.9712171594314
78200000,-63.9027901117663
78400000,-63.4311412391638
78600000,-63.4956727039178
78800000,-64.6039065970212
79000000,-63.8144163993266
79200000,-64.5206215916465
79400000,-64.5903970630338
79600000,-63.8725126892377
79800000,-63.6027494931944
80000000,-63.8879511900834
80200000,-64.1075285536466
80400000,-63.9844788112063
80600000,-63.3339142608949
80800000,-64.5350473025046
81000000,-64.0435234306188
81200000,-63.7745706315837
81400000,-63.8558614674158
81600000,-63.8596106577076
81800000,-62.970361199166
82000000,-63.584995946305
82200000,-63.5396352160315
82400000,-63.7630385129144
82600000,-64.1987823890366
82800000,-64.503420285804
83000000,-63.5344341061989
83200000,-63.9957956690574
83400000,-64.2387056213488
83600000,-64.4854841569274
83800000,-64.3102987470406
84000000,-64.5941895584904
84200000,-64.4022007622322
84400000,-64.5545502453129
84600000,-64.8773794402353
84800000,-64.4742192319932
85000000,-63.9984297388059
85200000,-64.7150657032695
85400000,-64.4173068396308
85600000,-63.9361488655732
85800000,-64.5254442257068
86000000,-64.1795844266134
86200000,-64.420506342825
86400000,-64.7465640612593
86600000,-64.6122820566476
86800000,-64.4328667679835
87000000,-64.6072109749356
87200000,-64.5424537849428
87400000,-64.3125707047795
87600000,-64.3113150602167
87800000,-64.333496909119
88000000,-63.9431620544368
88200000,-64.2885086645025
88400000,-64.5116802454461
88600000,-64.0915209341891
88800000,-64.6244800004116
89000000,-64.6550066612927
89200000,-64.4388737861199
89400000,-64.7454155440396
89600000,-63.9223899465722
89800000,-64.3758499824614
90000000,-64.5778195454217
90200000,-64.3902665379502
90400000,-64.215262764006
90600000,-64.1767365076632
90800000,-64.5887652929434
91000000,-64.5139742663477
91200000,-64.5233223155079
91400000,-64.4741510690195
91600000,-64.3932847687865
91800000,-64.3586356697957
92000000,-64.5168282509666
92200000,-64.6934841417577
92400000,-64.8453316633577
92600000,-63.9156785193771
92800000,-64.5503089018534
93000000,-64.7088662943331
93200000,-64.2165715736008
93400000,-64.0128985158906
93600000,-64.8753374488855
93800000,-64.8348473032958
94000000,-64.4631622364406
94200000,-64.6227320742567
94400000,-64.2873918512009
94600000,-64.2940273492879
94800000,-64.7519901824889
95000000,-64.4185090249475
95200000,-64.7683123018307
95400000,-64.3549281650857
95600000,-64.158328265302
95800000,-64.7878266826389
96000000,-64.6495744019474
96200000,-64.1452183291123
96400000,-64.6242144317176
96600000,-64.4101372748983
96800000,-64.8038995819514
97000000,-64.7601358949468
97200000,-64.4758813191971
97400000,-64.785213185936
97600000,-64.689246595433
97800000,-64.3982717752941
98000000,-64.6924571386771
98200000,-64.1126298352863
98400000,-64.7133574329456
98600000,-64.2772279212576
98800000,-64.6917566952396
99000000,-64.2965143004328
99200000,-64.5307145884125
99400000,-64.6600611704033
99600000,-63.580253277997
99800000,-63.4478222473071
100000000,-63.6227130624075
100200000,-64.0519085624443
100400000,-64.5256142037541
100600000,-64.2803000259322
100800000,-64.5044627954466
101000000,-64.6965031824067
101200000,-64.5770133953936
101400000,-64.4649230494721
101600000,-64.7430133238277
101800000,-64.916710520195
102000000,-64.9124584557966
102200000,-64.2167716980918
102400000,-64.6747721568656
102600000,-64.342122185775
102800000,-64.6984237675398
103000000,-64.3583785434162
103200000,-64.5649789301877
103400000,-64.6111631653452
103600000,-64.4546994232871
103800000,-64.4401630980511
104000000,-64.5090557607814
104200000,-65.1583957759716
104400000,-64.5854017402711
104600000,-64.7078915445128
104800000,-64.5587950979416
105000000,-64.2790113318206
105200000,-64.5974905050788
105400000,-64.1610285855797
105600000,-63.9148288798578
105800000,-64.743614848156
106000000,-65.3193019705038
106200000,-64.9031475750749
106400000,-64.3118399197607
106600000,-64.3528288141868
106800000,-64.223343580116
107000000,-64.7857557717548
107200000,-64.4781308912008
107400000,-64.4598042724346
107600000,-64.0399793577703
107800000,-63.1856070513661
108000000,-63.5134079059097
108200000,-64.0843870075261
108400000,-63.9933368995302
108600000,-64.0479608854538
108800000,-65.3344535837393
109000000,-64.3069896516014
109200000,-64.3761373643684
109400000,-64.3300467487406
109600000,-64.7587367238818
109800000,-64.0862916990476
110000000,-64.7383372002476
110200000,-64.6750176350978
110400000,-64.4500107993828
110600000,-65.1328757531744
110800000,-64.582673557008
111000000,-65.3431376045463
111200000,-65.2849190842797
111400000,-64.4070891999018
111600000,-64.5123678160306
111800000,-65.0010834994391
112000000,-65.0945820771254
112200000,-64.927356009783
112400000,-64.5743323868029
112600000,-64.5148649420413
112800000,-64.7191573566602
113000000,-64.376838521839
113200000,-64.5542599425131
113400000,-64.8669418381048
113600000,-64.7476277137009
113800000,-64.8944712177113
114000000,-64.3463919307177
114200000,-64.1027372654647
114400000,-64.0067513171885
114600000,-65.1967630755742
114800000,-64.3240792381352
115000000,-64.4492220543561
115200000,-64.2086231884204
115400000,-64.6346807572975
115600000,-63.7116083679418
115800000,-63.658643646666
116000000,-64.5227402234375
116200000,-64.2573356675376
116400000,-64.4187954792966
116600000,-64.3027806449615
116800000,-64.0193006896867
117000000,-64.9869676921728
117200000,-64.4801905833813
117400000,-64.9429749343145
117600000,-64.7957881268652
117800000,-65.1772839372789
118000000,-64.5928232894108
118200000,-64.5742628474605
118400000,-65.0917061217318
118600000,-65.2689489001893
118800000,-64.8129902778279
119000000,-65.1969214922628
119200000,-64.8884925625021
119400000,-65.0335614752082
119600000,-65.08421649169
119800000,-64.3236252812645
120000000,-64.5928287519796
120200000,-63.8884157079825
120400000,-64.2610748353248
120600000,-64.8110173598097
120800000,-64.7469355709112
121000000,-64.4764404571565
121200000,-64.5167214566995
121400000,-64.3661423994608
121600000,-65.3665976763501
121800000,-64.9206050153688
122000000,-64.3896499703589
122200000,-64.9985974401158
122400000,-64.6090812130501
122600000,-65.0423708066484
122800000,-64.9805674420076
123000000,-64.4670259491327
123200000,-64.8672847187816
123400000,-64.5651570573286
123600000,-65.2346414362217
123800000,-64.8508593825816
124000000,-64.9725195667488
124200000,-64.1322669464455
124400000,-64.309475093037
124600000,-64.5128881038605
124800000,-64.8559000776652
125000000,-64.4874596731975
125200000,-63.9317671071382
125400000,-64.2599270618099
125600000,-64.0666850372304
125800000,-63.6207439723368
126000000,-64.0350291010539
126200000,-64.5749254935243
126400000,-64.4553299606369
126600000,-63.5311954522006
126800000,-64.3454711249367
127000000,-63.9473969385951
127200000,-64.3244968381899
127400000,-64.2119618384399
127600000,-64.0241155653981
127800000,-64.0854753227097
128000000,-63.6561918122675
128200000,-64.3331368253887
128400000,-64.5217201068789
128600000,-63.5068363672039
128800000,-64.2756116787116
129000000,-64.5403295476223
129200000,-64.7167885418326
129400000,-64.7730414701836
129600000,-64.3710315764068
129800000,-63.9909586833408
130000000,-64.4773174685295
130200000,-64.8426689418708
130400000,-64.6031400549545
130600000,-64.2339658495661
130800000,-64.9193546467547
131000000,-65.0693439867299
131200000,-64.8183755001989
131400000,-64.1545270619117
131600000,-64.0545635530824
131800000,-64.0195968405592
132000000,-64.6706973687034
132200000,-64.9405006463761
132400000,-64.130759049307
132600000,-64.5616549459117
132800000,-64.153684097073
133000000,-64.0011384841842
133200000,-64.4051419356233
133400000,-64.1624201428729
133600000,-64.557255683696
133800000,-63.6269944314047
134000000,-62.7153657984698
134200000,-62.2859393058696
134400000,-61.5782108657984
134600000,-61.5313508181846
134800000,-62.0713806930229
135000000,-62.9991848018139
135200000,-63.5222693999143
135400000,-64.2211618386701
135600000,-64.720880817778
135800000,-63.916860620079
136000000,-64.3625354519249
136200000,-64.0705302389115
136400000,-64.2914764337958
136600000,-64.1029016301042
136800000,-64.7368880603633
137000000,-64.161001935475
137200000,-64.4093825926844
137400000,-64.4899523292062
137600000,-64.4507897005053
137800000,-64.0442824776511
138000000,-63.9187741877399
138200000,-63.8243172095869
138400000,-64.5874498131981
138600000,-64.8217514595104
138800000,-64.1760747064679
139000000,-63.4457732862722
139200000,-65.0740259386187
139400000,-63.9156267909192
139600000,-64.4077707117712
139800000,-64.4012841094728
140000000,-64.5411439489973
140200000,-64.3437840466203
140400000,-64.0699448182655
140600000,-64.1361344947433
140800000,-63.7290245952012
141000000,-64.0379883703251
141200000,-63.6779646834332
141400000,-63.9404532333926
141600000,-63.6548609599169
141800000,-64.5247836971422
142000000,-65.1176622914657
142200000,-63.9193571713988
142400000,-64.4460811440607
142600000,-64.0745477713011
142800000,-64.878241009309
143000000,-64.9586532735647
143200000,-64.2478571818371
143400000,-63.9070836209527
143600000,-64.1390646776051
143800000,-64.0318997151235
144000000,-63.8366440060352
144200000,-64.4705368523541
144400000,-64.9833275373206
144600000,-64.3566697675367
144800000,-63.8713339048089
145000000,-64.3860298444216
145200000,-64.3061518838058
145400000,-64.6654815972708
145600000,-64.464751967475
145800000,-63.6877367328307
146000000,-64.4265172281566
146200000,-64.2650479921634
146400000,-64.240262505688
146600000,-64.8148092351224
146800000,-64.7789344769883
147000000,-64.1367848561785
147200000,-64.0439846616876
147400000,-64.8240477615481
147600000,-65.0787061640682
147800000,-64.7408163038238
148000000,-63.9516459227063
148200000,-64.0492348286799
148400000,-63.9380455063098
148600000,-64.4606738958778
148800000,-64.7791057807705
149000000,-64.3622997276253
149200000,-64.0599735835709
149400000,-64.6983837865244
149600000,-64.6992913292924
149800000,-64.835719663918
150000000,-64.2778459052763
150200000,-64.3806172025187
150400000,-63.7288626481139
150600000,-64.4649995058103
150800000,-64.0064390046567
151000000,-64.6326797348519
151200000,-63.6278700809211
151400000,-64.4740102752509
151600000,-65.0648491229013
151800000,-64.0935706090719
152000000,-64.3030828974288
152200000,-64.560716997689
152400000,-64.7909484747545
152600000,-64.9886682320498
152800000,-63.7998042567335
153000000,-63.9729336651563
153200000,-64.3292183731919
153400000,-64.4487198825738
153600000,-64.1693887846941
153800000,-63.9063645048039
154000000,-63.7893490168714
154200000,-64.2761572209788
154400000,-63.714053592175
154600000,-64.0173150697758
154800000,-64.1654133068711
155000000,-64.620920091446
155200000,-64.1616365027098
155400000,-64.0819495869685
155600000,-64.3079355263233
155800000,-64.1767815104189
156000000,-64.058483105293
156200000,-63.6134876623084
156400000,-64.5673396118346
156600000,-64.5690577270257
156800000,-64.3762320674614
157000000,-64.4078415630729
157200000,-64.0177416884615
157400000,-64.7276319025405
157600000,-63.9061726881597
157800000,-64.0871657320206
158000000,-63.8375010909603
158200000,-64.3230886218084
158400000,-63.7258017176127
158600000,-63.4946587134952
158800000,-63.9102367847163
159000000,-64.5333788705729
159200000,-64.8502093795034
159400000,-64.8453390453448
159600000,-64.0084266043601
159800000,-64.0177655674615
160000000,-64.2014031568986
160200000,-64.8440468078504
160400000,-64.3316032305831
160600000,-64.791007035018
160800000,-64.216661818067
161000000,-64.4100566952446
161200000,-64.8233104149302
161400000,-64.7482107065155
161600000,-63.9044917773854
161800000,-64.6577746831823
162000000,-64.4948215675687
162200000,-64.0302507777206
162400000,-64.6586073783044
162600000,-64.3798014193281
162800000,-64.6607471967771
163000000,-65.0210932883076
163200000,-64.1437269669351
163400000,-64.5287077529689
163600000,-64.8207444134665
163800000,-64.785559824197
164000000,-64.1893528698302
164200000,-64.6430728711224
164400000,-64.407352841944
164600000,-64.1907657395269
164800000,-63.9742038042152
165000000,-64.3978584478665
165200000,-64.5189859269783
165400000,-63.9790200856968
165600000,-63.9944873424925
165800000,-64.5138218145648
166000000,-64.2853071773553
166200000,-65.1966473713953
166400000,-63.6653110300033
166600000,-64.4598623798636
166800000,-64.2086262123267
167000000,-64.3219503856708
167200000,-64.2803615883072
167400000,-64.5190404705129
167600000,-64.3032258194364
167800000,-64.6148187801244
168000000,-63.9015363573608
168200000,-64.235215305467
168400000,-64.2744402201317
168600000,-64.6435849805609
168800000,-63.9208622661207
169000000,-63.8197397455061
169200000,-63.0047168307907
169400000,-61.489534721084
169600000,-59.6708800900748
169800000,-58.7380093496211
170000000,-59.293078221047
170200000,-59.5810786369934
170400000,-60.5077831537227
170600000,-61.6796565969811
170800000,-63.3663556322265
171000000,-63.928783465434
171200000,-64.6221157491832
171400000,-64.3579223279554
171600000,-64.4312107656782
171800000,-64.594962755486
172000000,-64.2491223288401
172200000,-64.2640971799228
172400000,-64.3279707003152
172600000,-64.2396382926145
172800000,-64.3142658267143
173000000,-64.3700160585058
173200000,-64.3208752936642
173400000,-64.4174156047234
173600000,-63.8082689512284
173800000,-65.0591770856151
174000000,-63.8392325624744
174200000,-64.2415560024619
174400000,-63.8270379655084
174600000,-63.870113982685
174800000,-63.8442549561811
175000000,-64.4111334241417
175200000,-63.7703340591482
175400000,-64.2771190201041
175600000,-63.9678184573121
175800000,-63.9069393671219
176000000,-64.283633039576
176200000,-64.3031044209401
176400000,-63.9847816682367
176600000,-64.089685965819
176800000,-64.393626057383
177000000,-64.4792530560021
177200000,-64.1106601303948
177400000,-63.7027972991828
177600000,-64.2238108865073
177800000,-64.445076087564
178000000,-63.8331428251495
178200000,-64.0616011763051
178400000,-64.3078086334028
178600000,-64.4667546235513
178800000,-64.8211916502007
179000000,-64.4950730293175
179200000,-63.249874359028
179400000,-63.5811307179557
179600000,-64.0523846894244
179800000,-64.5473294372815
180000000,-64.6148827894115
180200000,-64.3841982326041
180400000,-64.4097306875654
180600000,-64.1826739532243
180800000,-63.5397377039774
181000000,-63.8904999980158
181200000,-63.9992361525639
181400000,-64.6300684873043
181600000,-64.3562983044126
181800000,-63.8668919838312
182000000,-63.9698924011128
182200000,-64.1218589733033
182400000,-64.4628403773451
182600000,-64.1958457117783
182800000,-63.8417163982362
183000000,-64.6565701684442
183200000,-64.3344568298693
183400000,-64.3482722388993
183600000,-64.2449147548701
183800000,-64.4167210049874
184000000,-63.6754790352754
184200000,-64.3878115180173
184400000,-64.0531330997938
184600000,-64.1342957340198
184800000,-64.0620045326092
185000000,-63.5760307815609
185200000,-63.7565154677181
185400000,-64.1873076464107
185600000,-64.3528712621363
185800000,-64.8470304344639
186000000,-63.4225347510538
186200000,-64.0480665589547
186400000,-64.0120905587486
186600000,-63.7973836425859
186800000,-63.5989584470872
187000000,-64.5094186255014
187200000,-64.0957815135698
187400000,-63.5609695452637
187600000,-64.6179317411442
187800000,-63.8873436948146
188000000,-63.9078925402783
188200000,-64.3509605437047
188400000,-64.3752117740804
188600000,-64.5271798579867
188800000,-64.4222812759487
189000000,-64.6022580634268
189200000,-63.9858460619995
189400000,-64.3449728713079
189600000,-64.818252955772
189800000,-64.0402723238287
190000000,-64.1863940550452
190200000,-63.6840598817256
190400000,-64.2183464865931
190600000,-64.2865693257782
190800000,-63.9514984254656
191000000,-63.9510981128901
191200000,-64.5822700870481
191400000,-64.5175189027553
191600000,-64.1095157243493
191800000,-64.6546420587754
192000000,-64.0006589316897
192200000,-64.0583362336336
192400000,-64.8741101742164
192600000,-64.169234816003
192800000,-64.1695510930749
193000000,-64.544929135816
193200000,-63.9759181675761
193400000,-64.2860319759389
193600000,-64.1009867243774
193800000,-64.4356669565918
194000000,-64.0877395091707
194200000,-63.7709215995764
194400000,-64.2957080245228
194600000,-64.4880855851902
194800000,-64.1557629262488
195000000,-64.6328304771467
195200000,-64.4785033644567
195400000,-64.4200180365907
195600000,-64.5283716673038
195800000,-64.7318245910985
196000000,-64.7563856681675
196200000,-63.9362756464287
196400000,-64.1950575758334
196600000,-63.5698032582911
196800000,-64.3733193858916
197000000,-64.4507431841405
197200000,-64.132047273349
197400000,-64.1494876779718
197600000,-64.2786381495195
197800000,-63.3414833607737
198000000,-64.4025275919082
198200000,-63.8167028220181
198400000,-64.125866047533
198600000,-64.4866896927083
198800000,-64.011032098953
199000000,-64.6631833638032
199200000,-64.1507408471927
199400000,-63.9224346845504
199600000,-64.3968941978097
199800000,-64.5650929299928
200000000,-64.7182110992252
