Trace
Swept SA
A.14.59,N9000A
36681700,-29.0847753651112
36881600,-33.3677315318288
37081500,-38.8028295313798
37281400,-45.5944411262423
37481300,-54.1869298623716
37681200,-62.1099147365713
37881100,-64.4213607654739
38081000,-64.3335044932898
38280900,-64.0114715499555
38480800,-64.6274249748718
38680700,-64.9590239833763
38880600,-63.8916063800794
39080500,-64.2470073950116
39280400,-64.199628991218
39480300,-64.1615311666594
39680200,-64.171717229421
39880100,-65.1573623566913
40080000,-64.6225488116891
40279900,-64.1519835813248
40479800,-64.3831111911894
40679700,-64.9896335076079
40879600,-63.9722744705154
41079500,-64.6543413780251
41279400,-64.3392701837091
41479300,-64.5836484756521
41679200,-64.1152741423027
41879100,-64.2086812106117
42079000,-64.4458558629877
42278900,-64.7806176105933
42478800,-64.2526536207303
42678700,-64.8122572300106
42878600,-64.5419374490244
43078500,-64.5209690798272
43278400,-64.6282254837008
43478300,-64.9546471657918
43678200,-63.9785443558837
43878100,-64.3064002833742
44078000,-64.4689807720079
44277900,-64.6366332220442
44477800,-64.4768269270706
44677700,-64.6896827359155
44877600,-65.0395858363715
45077500,-64.6143753305795
45277400,-64.0816067405977
45477300,-64.7886567658923
45677200,-63.9693227204383
45877100,-63.8657107873469
46077000,-64.2349815564599
46276900,-63.8630923059122
46476800,-63.8774665093587
46676700,-64.4215612350659
46876600,-64.3989593143751
47076500,-64.5393133931531
47276400,-64.6688799999525
47476300,-64.9926710424446
47676200,-65.0138830313979
47876100,-64.7746718078777
48076000,-65.6035549147401
48275900,-64.4600962044617
48475800,-65.0806949209407
48675700,-64.5697646594709
48875600,-64.9501632023114
49075500,-64.2639771112369
49275400,-64.3680580364117
49475300,-64.900979522992
49675200,-64.4545345360707
49875100,-64.7487809116638
50075000,-64.7918796715433
50274900,-64.8218514538356
50474800,-64.8226685477443
50674700,-64.7099450629358
50874600,-64.4952633434175
51074500,-64.9425589277168
51274400,-64.4540048294158
51474300,-64.9983066529902
51674200,-64.7698591868641
51874100,-64.0269705149236
52074000,-64.4553596626837
52273900,-64.4051740890802
52473800,-64.5921363648653
52673700,-64.8477247048733
52873600,-65.2363023380696
53073500,-64.3940196495485
53273400,-64.9215857152899
53473300,-64.4167083851273
53673200,-64.4258867258721
53873100,-64.9039501696943
54073000,-64.7251535377527
54272900,-64.9930880366629
54472800,-65.0793584774185
54672700,-64.7090705155385
