Trace
Swept SA
A.14.59,N9000A
36400000,-46.3965148925781
36600000,-75.6487274169922
36800000,-61.0340538024902
37000000,-72.0495529174805
37200000,-64.2462692260742
37400000,-76.8323287963867
37600000,-69.2392349243164
37800000,-81.7084426879883
38000000,-63.9283905029297
38200000,-73.9282073974609
38400000,-67.9975433349609
38600000,-74.0764770507813
38800000,-61.7966918945313
39000000,-66.9341659545898
39200000,-62.7423629760742
39400000,-74.561149597168
39600000,-58.5251045227051
39800000,-64.8744888305664
40000000,-58.3316230773926
40200000,-68.2932205200195
40400000,-62.3324241638184
40600000,-80.5966033935547
40800000,-63.1156730651855
41000000,-81.5848999023438
41200000,-65.3482208251953
41400000,-69.3509521484375
41600000,-64.8703155517578
41800000,-75.5359878540039
42000000,-65.8093719482422
42200000,-67.3067092895508
42400000,-62.3035354614258
42600000,-75.0659790039063
42800000,-61.5588531494141
43000000,-78.9161148071289
43200000,-63.2960472106934
43400000,-71.0682754516602
43600000,-62.9217720031738
43800000,-74.5943069458008
44000000,-70.6494369506836
44200000,-71.9593658447266
44400000,-65.3577041625977
44600000,-77.006721496582
44800000,-62.082633972168
45000000,-76.3678665161133
45200000,-58.8928184509277
45400000,-72.1484069824219
45600000,-63.7196884155273
45800000,-63.8757667541504
46000000,-61.7087097167969
46200000,-73.1284255981445
46400000,-64.3278274536133
46600000,-76.6008071899414
46800000,-64.0718765258789
47000000,-81.911262512207
47200000,-69.7476043701172
47400000,-78.7493743896484
47600000,-64.7042770385742
47800000,-77.741584777832
48000000,-68.6396713256836
48200000,-71.4327011108398
48400000,-61.9603729248047
48600000,-75.284309387207
48800000,-64.0304946899414
49000000,-79.1756057739258
49200000,-73.2111282348633
49400000,-80.1300964355469
49600000,-66.9904327392578
49800000,-69.8194808959961
50000000,-61.7494125366211
50200000,-73.0980606079102
50400000,-66.5759887695313
50600000,-70.7810516357422
50800000,-64.7822570800781
51000000,-70.5549392700195
51200000,-63.7925491333008
51400000,-69.7967376708984
51600000,-64.5578689575195
51800000,-71.5049819946289
52000000,-62.7442932128906
52200000,-71.8477096557617
52400000,-63.0635070800781
52600000,-79.2546463012695
52800000,-69.8104705810547
53000000,-81.1238403320313
53200000,-69.4256134033203
53400000,-77.5309906005859
53600000,-65.3962097167969
53800000,-67.6522216796875
54000000,-63.8229598999023
54200000,-68.5931930541992
54400000,-64.4655456542969
54600000,-83.2679138183594
54800000,-70.1975631713867
55000000,-71.1049652099609
55200000,-62.5103759765625
55400000,-75.7500152587891
55600000,-64.3920669555664
55800000,-71.4148788452148
56000000,-65.9004058837891
56200000,-71.9560394287109
56400000,-63.6421928405762
56600000,-67.783317565918
56800000,-62.2350425720215
57000000,-67.3080673217773
57200000,-62.3727226257324
57400000,-68.9192962646484
57600000,-63.1821403503418
57800000,-74.3250045776367
58000000,-67.4685363769531
58200000,-73.0596923828125
58400000,-67.5702056884766
58600000,-67.7661972045898
58800000,-60.3636703491211
59000000,-73.0381469726563
59200000,-60.928352355957
59400000,-61.5675048828125
59600000,-59.5145835876465
59800000,-78.6131362915039
60000000,-65.7243118286133
60200000,-69.268669128418
60400000,-63.2978019714355
60600000,-68.6060028076172
60800000,-63.134162902832
61000000,-69.1515808105469
61200000,-65.0151138305664
61400000,-70.2116088867188
61600000,-63.434513092041
61800000,-78.899543762207
62000000,-59.4065780639648
62200000,-70.6435165405273
62400000,-59.6375961303711
62600000,-77.6028747558594
62800000,-68.1006393432617
63000000,-78.3233642578125
63200000,-69.900749206543
63400000,-76.825080871582
63600000,-61.3022422790527
63800000,-74.1729431152344
64000000,-68.3159942626953
64200000,-72.0440826416016
64400000,-65.6689987182617
64600000,-76.3312149047852
64800000,-63.5864410400391
65000000,-74.1685485839844
65200000,-66.2662658691406
65400000,-74.1555709838867
65600000,-60.7927093505859
65800000,-70.8640365600586
66000000,-62.628833770752
66200000,-77.9490737915039
66400000,-61.4517135620117
66600000,-76.8329544067383
66800000,-63.2657852172852
67000000,-70.7743911743164
67200000,-62.6214981079102
67400000,-81.3871231079102
67600000,-66.2567443847656
67800000,-70.5169296264648
68000000,-63.9691352844238
68200000,-68.1800765991211
68400000,-63.9906997680664
68600000,-72.7038650512695
68800000,-65.4108428955078
69000000,-66.5056610107422
69200000,-64.0646896362305
69400000,-68.1484909057617
69600000,-61.2119178771973
69800000,-77.6970367431641
70000000,-64.2503967285156
70200000,-78.3940048217773
70400000,-68.4721221923828
70600000,-72.6044235229492
70800000,-62.7898406982422
71000000,-75.7384414672852
71200000,-64.9816741943359
71400000,-64.12890625
71600000,-34.2365875244141
71800000,-26.7919464111328
72000000,-32.0533409118652
72200000,-40.471061706543
72400000,-53.8856163024902
72600000,-67.5382843017578
72800000,-59.6756935119629
73000000,-78.9484252929688
73200000,-62.7626762390137
73400000,-69.4268417358398
73600000,-63.0620460510254
73800000,-67.0613250732422
74000000,-62.715404510498
74200000,-80.10302734375
74400000,-68.5209197998047
74600000,-78.2916564941406
74800000,-67.2688369750977
75000000,-75.2419204711914
75200000,-67.7614974975586
75400000,-80.8056411743164
75600000,-62.2144432067871
75800000,-75.6370849609375
76000000,-61.2651557922363
76200000,-65.8134384155273
76400000,-61.0640335083008
76600000,-75.7287139892578
76800000,-65.1395034790039
77000000,-66.8964996337891
77200000,-64.3041305541992
77400000,-79.203254699707
77600000,-65.106201171875
77800000,-74.1361236572266
78000000,-64.8867034912109
78200000,-73.2684097290039
78400000,-65.2206115722656
78600000,-75.9857177734375
78800000,-60.2063903808594
79000000,-68.3690872192383
79200000,-61.0077209472656
79400000,-75.913459777832
79600000,-63.3560943603516
79800000,-75.2280120849609
80000000,-69.0116806030273
80200000,-69.7574005126953
80400000,-62.066780090332
80600000,-69.8686218261719
80800000,-60.9682998657227
81000000,-67.696403503418
81200000,-62.5486602783203
81400000,-72.9000015258789
81600000,-65.3188858032227
81800000,-75.4335784912109
82000000,-69.0754013061523
82200000,-76.3047256469727
82400000,-69.0073013305664
82600000,-76.401252746582
82800000,-55.8911361694336
83000000,-70.3720855712891
83200000,-59.7520065307617
83400000,-66.4867248535156
83600000,-62.4913673400879
83800000,-72.9235458374023
84000000,-65.0403747558594
84200000,-68.9081039428711
84400000,-65.9806060791016
84600000,-75.1450271606445
84800000,-67.1633682250977
85000000,-69.5009613037109
85200000,-62.6797752380371
85400000,-71.0533981323242
85600000,-61.4982452392578
85800000,-71.1969604492188
86000000,-61.3074111938477
86200000,-79.2109603881836
86400000,-64.7280578613281
86600000,-75.6210403442383
86800000,-62.9622535705566
87000000,-68.7334671020508
87200000,-64.5823059082031
87400000,-66.1989212036133
87600000,-63.7645683288574
87800000,-71.9684219360352
88000000,-67.2388610839844
88200000,-72.529426574707
88400000,-64.6521377563477
88600000,-67.0830612182617
88800000,-64.2290649414063
89000000,-75.0977935791016
89200000,-62.7910423278809
89400000,-70.4929351806641
89600000,-65.3709182739258
89800000,-75.8031005859375
90000000,-66.1222763061523
90200000,-72.7335205078125
90400000,-60.6634140014648
90600000,-73.8126602172852
90800000,-64.9461441040039
91000000,-69.8310241699219
91200000,-65.2241973876953
91400000,-72.0059509277344
91600000,-67.5850601196289
91800000,-75.2016983032227
92000000,-63.0169448852539
92200000,-75.0365905761719
92400000,-64.3922653198242
92600000,-68.0931625366211
92800000,-62.9432182312012
93000000,-79.7664031982422
93200000,-67.7866973876953
93400000,-77.220832824707
93600000,-62.1176490783691
93800000,-80.1027755737305
94000000,-69.0637817382813
94200000,-87.8147125244141
94400000,-67.151725769043
94600000,-70.9246520996094
94800000,-63.0671997070313
95000000,-64.1384963989258
95200000,-59.4515647888184
95400000,-80.5572280883789
95600000,-62.228401184082
95800000,-69.6297073364258
96000000,-65.7335662841797
96200000,-81.1846313476563
96400000,-68.5442123413086
96600000,-68.2198638916016
96800000,-64.6515045166016
97000000,-66.3724822998047
97200000,-63.5493469238281
97400000,-65.2122650146484
97600000,-60.9817314147949
97800000,-67.9339904785156
98000000,-68.8641738891602
98200000,-73.9298477172852
98400000,-65.1809234619141
98600000,-80.3622589111328
98800000,-64.6681823730469
99000000,-76.4893951416016
99200000,-66.4888763427734
99400000,-66.2137680053711
99600000,-62.3073348999023
99800000,-65.7113189697266
100000000,-62.2215957641602
100200000,-70.774543762207
100400000,-60.9820098876953
100600000,-68.9411315917969
100800000,-61.0190048217773
101000000,-78.2449417114258
101200000,-66.5577392578125
101400000,-67.2637710571289
101600000,-61.8367538452148
101800000,-63.7076606750488
102000000,-58.9883918762207
102200000,-67.9257125854492
102400000,-63.4974746704102
102600000,-66.9911193847656
102800000,-62.2417182922363
103000000,-76.148681640625
103200000,-66.9213104248047
103400000,-76.4201202392578
103600000,-64.2103805541992
103800000,-79.9032363891602
104000000,-62.5276222229004
104200000,-64.5778503417969
104400000,-61.7804412841797
104600000,-71.3696517944336
104800000,-62.547966003418
105000000,-67.2373504638672
105200000,-63.3441505432129
105400000,-76.5330810546875
105600000,-65.9776763916016
105800000,-74.3645324707031
106000000,-66.5960083007813
106200000,-68.7969055175781
106400000,-65.5423583984375
106600000,-67.8814239501953
106800000,-64.3373184204102
107000000,-69.0318450927734
107200000,-63.7628440856934
107400000,-70.8635559082031
107600000,-65.6886291503906
107800000,-68.5024566650391
108000000,-62.7601547241211
108200000,-77.4615859985352
108400000,-67.1509170532227
108600000,-75.5568771362305
108800000,-67.0607681274414
109000000,-72.5042037963867
109200000,-65.4911956787109
109400000,-69.4463806152344
109600000,-61.8395462036133
109800000,-68.6036605834961
110000000,-62.6577796936035
110200000,-65.2937545776367
110400000,-63.3488693237305
110600000,-68.1374740600586
110800000,-60.7033462524414
111000000,-67.1529083251953
111200000,-60.6514167785645
111400000,-76.2303619384766
111600000,-68.4640426635742
111800000,-74.0037536621094
112000000,-62.362850189209
112200000,-69.0490570068359
112400000,-63.2362022399902
112600000,-71.0373153686523
112800000,-60.9860763549805
113000000,-74.4079818725586
113200000,-60.8702087402344
113400000,-70.7173767089844
113600000,-64.3371505737305
113800000,-67.7359924316406
114000000,-64.5909576416016
114200000,-71.7975006103516
114400000,-63.3660659790039
114600000,-70.0919647216797
114800000,-66.8175811767578
115000000,-68.5150375366211
115200000,-64.2484893798828
115400000,-74.0259552001953
115600000,-63.2281761169434
115800000,-77.3822250366211
116000000,-64.0187835693359
116200000,-72.9702224731445
116400000,-66.0315933227539
116600000,-79.053840637207
116800000,-65.9035339355469
117000000,-73.1646118164063
117200000,-62.6931457519531
117400000,-85.292350769043
117600000,-67.6861190795898
117800000,-81.2154769897461
118000000,-63.4086074829102
118200000,-73.2302093505859
118400000,-63.376823425293
118600000,-71.0751876831055
118800000,-64.3526306152344
119000000,-79.3717041015625
119200000,-67.2113571166992
119400000,-69.9922637939453
119600000,-66.1785888671875
119800000,-78.6849060058594
120000000,-66.4481201171875
120200000,-75.1467437744141
120400000,-69.281852722168
120600000,-75.625732421875
120800000,-66.4264450073242
121000000,-67.0334091186523
121200000,-63.8289947509766
121400000,-66.454833984375
121600000,-63.8515968322754
121800000,-74.5227813720703
122000000,-66.9315338134766
122200000,-74.6431274414063
122400000,-66.1008682250977
122600000,-71.0792388916016
122800000,-67.1215133666992
123000000,-74.8397216796875
123200000,-62.3684959411621
123400000,-79.0014877319336
123600000,-69.1628036499023
123800000,-72.3060302734375
124000000,-65.412239074707
124200000,-73.7088470458984
124400000,-61.021541595459
124600000,-67.5645904541016
124800000,-60.9059753417969
125000000,-67.2425079345703
125200000,-62.4344596862793
125400000,-79.0828857421875
125600000,-67.0606994628906
125800000,-74.8068389892578
126000000,-61.4750022888184
126200000,-64.5425338745117
126400000,-62.1913795471191
126600000,-82.0573577880859
126800000,-65.1191864013672
127000000,-73.7781143188477
127200000,-66.766731262207
127400000,-78.1236114501953
127600000,-64.4066619873047
127800000,-71.3715667724609
128000000,-60.1739845275879
128200000,-70.3990631103516
128400000,-60.4699783325195
128600000,-68.876091003418
128800000,-61.4134559631348
129000000,-72.5873336791992
129200000,-60.251335144043
129400000,-69.8333435058594
129600000,-64.0118255615234
129800000,-73.2891082763672
130000000,-61.6663436889648
130200000,-75.2048645019531
130400000,-65.3628540039063
130600000,-77.7842712402344
130800000,-67.1661605834961
131000000,-78.5851287841797
131200000,-68.5388031005859
131400000,-75.6517791748047
131600000,-61.2774085998535
131800000,-76.5040817260742
132000000,-66.6348724365234
132200000,-72.3669052124023
132400000,-66.8169174194336
132600000,-71.0452651977539
132800000,-62.9237365722656
133000000,-67.8583602905273
133200000,-63.8958358764648
133400000,-74.6533584594727
133600000,-64.7628402709961
133800000,-67.3779983520508
134000000,-61.0776481628418
134200000,-70.1911163330078
134400000,-62.708984375
134600000,-71.8643493652344
134800000,-62.5632476806641
135000000,-75.8092651367188
135200000,-62.1632194519043
135400000,-72.8722381591797
135600000,-63.5351257324219
135800000,-66.9454879760742
136000000,-65.141471862793
136200000,-68.0858840942383
136400000,-64.6069564819336
136600000,-73.7961196899414
136800000,-60.9585075378418
137000000,-72.329704284668
137200000,-66.6878509521484
137400000,-78.1759033203125
137600000,-66.4399566650391
137800000,-73.1994247436523
138000000,-67.0975036621094
138200000,-77.1303787231445
138400000,-67.8667602539063
138600000,-70.9250869750977
138800000,-60.2334861755371
139000000,-74.8677978515625
139200000,-61.7472343444824
139400000,-76.1199111938477
139600000,-62.883960723877
139800000,-76.3769149780273
140000000,-66.1395034790039
140200000,-70.3142013549805
140400000,-61.2306442260742
140600000,-71.6956634521484
140800000,-60.2647171020508
141000000,-76.0984420776367
141200000,-66.6768188476563
141400000,-73.5715103149414
141600000,-63.7956428527832
141800000,-69.3542251586914
142000000,-62.1256446838379
142200000,-66.5774154663086
142400000,-62.5788803100586
142600000,-76.5811462402344
142800000,-66.6288909912109
143000000,-72.7629318237305
143200000,-63.4228782653809
143400000,-65.655876159668
143600000,-61.9072189331055
143800000,-79.9479598999023
144000000,-66.1431732177734
144200000,-84.5807800292969
144400000,-56.8489418029785
144600000,-64.4087600708008
144800000,-56.8450469970703
145000000,-70.5210037231445
145200000,-65.3083572387695
145400000,-74.3542098999023
145600000,-60.7250671386719
145800000,-74.4590835571289
146000000,-60.8262672424316
146200000,-77.2494125366211
146400000,-67.247184753418
146600000,-72.3060150146484
146800000,-64.1058502197266
147000000,-78.5123291015625
147200000,-62.4946441650391
147400000,-64.7856979370117
147600000,-62.126953125
147800000,-80.4197845458984
148000000,-65.9829483032227
148200000,-78.9261703491211
148400000,-63.6573829650879
148600000,-66.6899871826172
148800000,-62.0366287231445
149000000,-70.0668029785156
149200000,-36.8030967712402
149400000,-27.8966579437256
149600000,-26.8591842651367
149800000,-29.0245628356934
150000000,-38.660572052002
150200000,-58.2380676269531
150400000,-61.8167304992676
150600000,-68.535774230957
150800000,-61.8797149658203
151000000,-69.346923828125
151200000,-64.0916519165039
151400000,-65.8895645141602
151600000,-60.291072845459
151800000,-72.3516387939453
152000000,-64.3161010742188
152200000,-66.5564422607422
152400000,-64.4143600463867
152600000,-72.101318359375
152800000,-63.0611190795898
153000000,-77.4448165893555
153200000,-63.0256195068359
153400000,-78.6278457641602
153600000,-65.1875839233398
153800000,-66.9178771972656
154000000,-60.9930763244629
154200000,-66.6626358032227
154400000,-62.5568008422852
154600000,-63.5249710083008
154800000,-61.1631393432617
155000000,-76.1377258300781
155200000,-65.9311828613281
155400000,-66.9603576660156
155600000,-62.2165946960449
155800000,-70.8920440673828
156000000,-68.9998397827148
156200000,-91.5398635864258
156400000,-66.0922088623047
156600000,-75.4996490478516
156800000,-62.6179428100586
157000000,-78.1584320068359
157200000,-64.8908767700195
157400000,-71.3482894897461
157600000,-61.6826591491699
157800000,-70.5219955444336
158000000,-60.1331901550293
158200000,-74.8527603149414
158400000,-63.4629669189453
158600000,-76.5539169311523
158800000,-66.7869415283203
159000000,-69.9624481201172
159200000,-62.4277229309082
159400000,-66.2639389038086
159600000,-61.8512229919434
159800000,-77.8932571411133
160000000,-64.7098159790039
160200000,-78.0862350463867
160400000,-64.9579086303711
160600000,-65.9116973876953
160800000,-60.8897247314453
161000000,-70.4033203125
161200000,-66.3227996826172
161400000,-75.0558929443359
161600000,-65.9366455078125
161800000,-73.5158843994141
162000000,-60.964485168457
162200000,-64.3457717895508
162400000,-61.1082229614258
162600000,-73.47705078125
162800000,-65.9614334106445
163000000,-72.6999053955078
163200000,-63.0691413879395
163400000,-65.0033416748047
163600000,-62.2163047790527
163800000,-70.4128952026367
164000000,-65.2424621582031
164200000,-73.2141647338867
164400000,-66.109375
164600000,-69.5839996337891
164800000,-62.397632598877
165000000,-70.8815841674805
165200000,-61.4882049560547
165400000,-89.3935852050781
165600000,-64.9266586303711
165800000,-75.5772018432617
166000000,-64.6720581054688
166200000,-73.5580215454102
166400000,-66.8324584960938
166600000,-71.6850891113281
166800000,-64.4502182006836
167000000,-86.0388259887695
167200000,-68.3053894042969
167400000,-70.0124893188477
167600000,-66.7484817504883
167800000,-71.4048767089844
168000000,-59.2598991394043
168200000,-70.8739471435547
168400000,-60.8771820068359
168600000,-77.7629241943359
168800000,-69.2683715820313
169000000,-68.7743377685547
169200000,-62.7521171569824
169400000,-67.3034210205078
169600000,-60.1618881225586
169800000,-68.049072265625
170000000,-61.7578582763672
170200000,-69.6465072631836
170400000,-61.7421112060547
170600000,-74.4519500732422
170800000,-65.7104568481445
171000000,-69.2659225463867
171200000,-64.6349334716797
171400000,-74.5299606323242
171600000,-62.0682220458984
171800000,-72.1337585449219
172000000,-56.4324188232422
172200000,-72.2128143310547
172400000,-57.3559188842773
172600000,-73.4949722290039
172800000,-67.0780868530273
173000000,-66.6957626342773
173200000,-64.5304794311523
173400000,-72.6824569702148
173600000,-65.5044555664063
173800000,-79.007568359375
174000000,-69.5012969970703
174200000,-73.1555252075195
174400000,-63.824161529541
174600000,-77.038444519043
174800000,-63.3621406555176
175000000,-71.9558792114258
175200000,-63.7798385620117
175400000,-76.7736434936523
175600000,-66.7484970092773
175800000,-67.7966461181641
176000000,-62.3604469299316
176200000,-67.3338928222656
176400000,-59.4047889709473
176600000,-67.8772659301758
176800000,-59.2668724060059
177000000,-76.6798477172852
177200000,-65.4758682250977
177400000,-68.7354431152344
177600000,-64.0929718017578
177800000,-72.0921478271484
178000000,-60.128978729248
178200000,-72.4260635375977
178400000,-67.0053024291992
178600000,-75.3116760253906
178800000,-63.0589447021484
179000000,-67.5546798706055
179200000,-60.4369430541992
179400000,-72.729621887207
179600000,-62.502368927002
179800000,-67.0399932861328
180000000,-61.1907615661621
180200000,-67.4018325805664
180400000,-66.1974029541016
180600000,-76.0838928222656
180800000,-62.4413948059082
181000000,-63.0412292480469
181200000,-59.038890838623
181400000,-72.4442596435547
181600000,-63.958812713623
181800000,-76.5373764038086
182000000,-61.5668449401855
182200000,-66.8482284545898
182400000,-61.9602890014648
182600000,-77.3639526367188
182800000,-67.9230804443359
183000000,-69.6319351196289
183200000,-65.322395324707
183400000,-76.8191375732422
183600000,-63.7565002441406
183800000,-69.3061370849609
184000000,-67.7518692016602
184200000,-73.1471633911133
184400000,-66.237419128418
184600000,-70.5369262695313
184800000,-63.6227684020996
185000000,-66.9778823852539
185200000,-63.151927947998
185400000,-69.6540374755859
185600000,-67.0693969726563
185800000,-70.6075057983398
186000000,-66.6985015869141
186200000,-75.9286956787109
186400000,-67.1455993652344
186600000,-75.7312545776367
186800000,-69.6064224243164
187000000,-69.9093399047852
187200000,-64.8905868530273
187400000,-83.3486404418945
187600000,-71.6493148803711
187800000,-73.1086273193359
188000000,-62.2999153137207
188200000,-76.8847351074219
188400000,-65.3572540283203
188600000,-76.9699859619141
188800000,-61.8427886962891
189000000,-64.2629318237305
189200000,-61.4055023193359
189400000,-65.5733261108398
189600000,-61.531177520752
189800000,-74.715934753418
190000000,-64.2056121826172
190200000,-72.1759948730469
190400000,-63.3126640319824
190600000,-67.9442367553711
190800000,-63.4096755981445
191000000,-71.0522842407227
191200000,-67.2298812866211
191400000,-74.1404876708984
191600000,-63.2788619995117
191800000,-64.5120849609375
192000000,-61.9398078918457
192200000,-67.9412994384766
192400000,-61.7134475708008
192600000,-63.6286926269531
192800000,-61.693603515625
193000000,-68.6299362182617
193200000,-65.4557495117188
193400000,-73.9192733764648
193600000,-65.7857360839844
193800000,-70.3019180297852
194000000,-63.1252632141113
194200000,-79.1696624755859
194400000,-64.441535949707
194600000,-70.8112335205078
194800000,-67.7428741455078
195000000,-73.3798370361328
195200000,-65.7401733398438
195400000,-73.6466217041016
195600000,-65.6416931152344
195800000,-79.7928924560547
196000000,-65.3469848632813
196200000,-72.5331954956055
196400000,-64.8935241699219
196600000,-71.569694519043
196800000,-67.5260696411133
197000000,-73.3423614501953
197200000,-63.7705459594727
197400000,-75.4112091064453
197600000,-63.7051391601563
197800000,-75.5618667602539
198000000,-64.1710891723633
198200000,-76.4496765136719
198400000,-61.0152702331543
198600000,-70.5253524780273
198800000,-67.7517013549805
199000000,-76.5724105834961
199200000,-63.296516418457
199400000,-65.931266784668
199600000,-59.7938117980957
199800000,-71.6299667358398
200000000,-63.9910354614258
