Trace
Swept SA
A.14.59,N9000A
54800000,-68.1051695760949
55000000,-68.4636130761304
55200000,-68.9197806165378
55400000,-68.9720855915899
55600000,-68.227973508465
55800000,-69.2519654770907
56000000,-68.6977273162174
56200000,-68.1324682493829
56400000,-68.7763358238855
56600000,-68.2029885670452
56800000,-68.3618804533559
57000000,-68.3706959326292
57200000,-68.1907683705905
57400000,-68.7111430134538
57600000,-67.7082912997311
57800000,-68.1575343072376
58000000,-68.7690681133384
58200000,-68.0323007459145
58400000,-68.8980160463297
58600000,-67.9454853881582
58800000,-68.6599944878207
59000000,-68.0899084393907
59200000,-68.5104472050018
59400000,-68.1881583679663
59600000,-68.7355501079544
59800000,-68.6727130024484
60000000,-68.1705741099839
60200000,-68.7663431695856
60400000,-68.1889964657115
60600000,-68.6050422119503
60800000,-68.5674839733445
61000000,-68.064406879059
61200000,-68.351149339612
61400000,-68.1959725983002
61600000,-68.5191623145571
61800000,-67.6830964287183
62000000,-66.8095933028216
62200000,-68.1787577892407
62400000,-68.0242988555001
62600000,-67.6555354336467
62800000,-68.3392830371071
63000000,-67.6591748395686
63200000,-68.0442920630786
63400000,-67.8440044587974
63600000,-67.8428093924644
63800000,-68.2452762903254
64000000,-67.7680018181042
64200000,-67.8129946253831
64400000,-67.8855367409271
64600000,-67.9427663513151
64800000,-67.4444466537559
65000000,-67.8657505964545
65200000,-67.2877382653646
65400000,-67.5309023949672
65600000,-67.7640340543721
65800000,-67.5531602792772
66000000,-66.9977439224482
66200000,-67.2643306021014
66400000,-67.6042809945194
66600000,-67.0409676839361
66800000,-66.3161492206843
67000000,-67.0655200792813
67200000,-66.8249633978553
67400000,-66.7708298494547
67600000,-66.7038162715584
67800000,-66.3108792250935
68000000,-65.8374756780977
68200000,-65.3759884538807
68400000,-66.3105441774525
68600000,-65.9332406332819
68800000,-65.4543954226511
69000000,-66.0222051385176
69200000,-65.1179612196106
69400000,-65.1218009967813
69600000,-64.7901899769008
69800000,-64.4532899764962
70000000,-62.9066129538427
70200000,-63.2677935298766
70400000,-62.0374533602737
70600000,-61.1564703703096
70800000,-59.7151589756269
71000000,-58.6192504222757
71200000,-56.2543548128051
71400000,-52.9577971091707
71600000,-34.9006225382761
71800000,-21.7383431896367
72000000,-19.4164727572787
72200000,-27.7642073898703
72400000,-47.1663130466724
72600000,-55.1821703110969
72800000,-57.1520851053529
73000000,-59.1729247619962
73200000,-60.7190698344752
73400000,-61.4427166727291
73600000,-62.2810555851712
73800000,-62.9522079942356
74000000,-63.2895596863779
74200000,-64.1388553650732
74400000,-64.5454446516154
74600000,-65.3215999975855
74800000,-64.4291583968312
75000000,-65.704557131087
75200000,-65.340608481028
75400000,-66.0028846320315
75600000,-65.6624981875342
75800000,-65.4741510343044
76000000,-66.456649921296
76200000,-66.0453048577116
76400000,-66.0420691044996
76600000,-66.3790172307694
76800000,-66.1328398549486
77000000,-66.7195678292284
77200000,-64.2427014159532
77400000,-50.8301318315562
77600000,-41.6167548752282
77800000,-42.9033123720801
78000000,-55.4285178671322
78200000,-66.4262823270049
78400000,-66.8938113002952
78600000,-66.7453640090834
78800000,-67.047186954904
79000000,-66.9520164796973
79200000,-66.9827692420775
79400000,-68.4227567593394
79600000,-67.3960933460442
79800000,-67.2661679350489
80000000,-67.3012199476735
80200000,-67.0305183053536
80400000,-67.7426573876205
80600000,-67.3034379569521
80800000,-67.7381447690824
81000000,-67.7410578842911
81200000,-67.7217736652256
81400000,-68.0451188940633
81600000,-67.7924248537143
81800000,-67.0027694571653
82000000,-66.1374400474685
82200000,-67.3690412641256
82400000,-68.2164146117809
82600000,-68.5249887746076
82800000,-68.0105266231599
83000000,-68.4985711643613
83200000,-67.4183675388813
83400000,-67.7403390634844
83600000,-68.0907609280491
83800000,-68.5506031658797
84000000,-67.93119544411
84200000,-68.4257668085849
84400000,-68.2476752642654
84600000,-68.4733252953646
84800000,-67.9144443833592
85000000,-68.0186990376626
85200000,-68.3527183437854
85400000,-68.6033390678403
85600000,-68.5538742215347
85800000,-68.9798867701973
86000000,-68.2848837068261
86200000,-68.9971050512496
86400000,-68.2427803365535
86600000,-68.044385713989
86800000,-62.0471496830338
87000000,-51.07644392325
87200000,-50.600844032641
87400000,-61.2139324395149
87600000,-68.2291957238641
87800000,-67.9793963721002
88000000,-68.3337679635759
88200000,-69.0281319357477
88400000,-68.5536880043958
88600000,-68.6795340382337
88800000,-68.4516817653892
89000000,-68.6835838437874
89200000,-68.5857231890165
89400000,-67.9153174621129
89600000,-68.3618324691383
89800000,-69.0887490197262
90000000,-68.2604546232886
90200000,-68.2990813115658
90400000,-68.1488167951622
90600000,-69.1309273071675
90800000,-68.2525047421586
91000000,-69.1825198105865
91200000,-68.3262062241893
91400000,-68.1471503051471
91600000,-68.493223957236
91800000,-68.5130484115799
92000000,-68.3083228165574
92200000,-68.4539602673383
92400000,-68.4252999343208
92600000,-68.4359645784042
92800000,-68.6520713976727
93000000,-68.0937319337472
93200000,-68.1603217722234
93400000,-68.3463433886853
93600000,-68.1797714524119
93800000,-68.8631439317233
94000000,-68.4662617512701
94200000,-68.5106522353693
94400000,-68.7233383323868
94600000,-69.0969783116638
94800000,-68.7936531962996
95000000,-68.173387547049
95200000,-68.4888905269173
95400000,-68.7740117887454
95600000,-68.9920587200709
95800000,-68.1586046011991
96000000,-68.3698548902275
96200000,-67.9502428394293
96400000,-68.0002805726731
96600000,-68.6608688275963
96800000,-68.2011875061611
97000000,-68.5677038423702
97200000,-68.8171193259248
97400000,-68.7791329530484
97600000,-69.2882201374809
97800000,-68.627612533967
98000000,-68.1531524805677
98200000,-68.283294087202
98400000,-68.7717931870663
98600000,-68.7820484830409
98800000,-68.4083790089401
99000000,-68.1181726059657
99200000,-68.2996010749666
99400000,-68.7113497382508
99600000,-67.9896987972377
99800000,-66.8133005018368
100000000,-63.9761474260624
100200000,-65.9818972445836
100400000,-64.8472843202551
100600000,-67.4410638921197
100800000,-67.9495816055869
101000000,-68.391151386582
101200000,-68.7706359070512
101400000,-69.0056875855013
101600000,-68.7018959089798
101800000,-68.4915754556012
102000000,-68.2925006723611
102200000,-68.9740103923953
102400000,-68.5718598552438
102600000,-68.091273977286
102800000,-68.8590973261245
103000000,-68.1679575193414
103200000,-68.3116584554397
103400000,-69.0875365247545
103600000,-68.4186627998553
103800000,-68.8190079925649
104000000,-68.4753842024029
104200000,-68.4180829146831
104400000,-67.9925824672512
104600000,-68.3542283592795
104800000,-69.1900647824611
105000000,-68.6421818052308
105200000,-68.6606940745183
105400000,-68.0600505253589
105600000,-68.7673815864706
105800000,-67.7448892316062
106000000,-68.6809642603747
106200000,-68.2445584009146
106400000,-68.3754619034795
106600000,-68.4566179979466
106800000,-68.0278829089579
107000000,-68.6322362108306
107200000,-68.651592186746
107400000,-68.4229569206678
107600000,-68.2688031432255
107800000,-66.350372615949
108000000,-66.0963199048897
108200000,-68.3076341904978
108400000,-68.4048132448306
108600000,-68.4208382656973
108800000,-68.3524896567274
109000000,-68.3243528723837
109200000,-68.1638681295644
109400000,-67.8137863675245
109600000,-68.2641913533522
109800000,-67.8258800566035
110000000,-68.1068609741129
110200000,-67.6045152778461
110400000,-68.1679579464584
110600000,-65.8814477834118
110800000,-63.3841950185591
111000000,-66.5183844785717
111200000,-68.4551579047765
111400000,-69.2520690299556
111600000,-68.0256694938261
111800000,-68.1361506811008
112000000,-68.1414962052489
112200000,-68.870071760143
112400000,-68.4146596427169
112600000,-68.5263732022453
112800000,-68.3438576731449
113000000,-67.9402879820675
113200000,-67.9679033576347
113400000,-55.515091470724
113600000,-47.9957247213753
113800000,-51.2466045723449
114000000,-64.5012894346788
114200000,-68.2383339522387
114400000,-68.4240183201723
114600000,-68.053366809684
114800000,-67.7599702934634
115000000,-68.0351731956355
115200000,-67.9259974842221
115400000,-67.7028551800444
115600000,-66.7105676660243
115800000,-67.8217829168754
116000000,-68.2165478100093
116200000,-68.0978707587603
116400000,-67.5613317379664
116600000,-67.9695760413826
116800000,-67.7956618545853
117000000,-68.2074398304626
117200000,-68.178401659523
117400000,-67.9921867980684
117600000,-67.1488501866736
117800000,-67.2675368831835
118000000,-67.3302852345543
118200000,-67.4139986013336
118400000,-67.524550480355
118600000,-67.2671831590471
118800000,-67.2956621078837
119000000,-67.476647984139
119200000,-67.0458236124193
119400000,-67.528833632176
119600000,-67.0561075779457
119800000,-67.9997856502183
120000000,-67.5045684179389
120200000,-68.3690310315799
120400000,-68.1593778249834
120600000,-67.4101212273053
120800000,-67.6477679774925
121000000,-67.7893434907363
121200000,-67.9298705412165
121400000,-67.4706191904252
121600000,-67.850618820118
121800000,-66.8413994243043
122000000,-67.1933446556193
122200000,-66.8807710270596
122400000,-66.6600685008829
122600000,-67.5951259166851
122800000,-66.8618201319752
123000000,-67.0713252019665
123200000,-67.0487572707292
123400000,-67.5310644441563
123600000,-67.1461664523344
123800000,-66.5324052649904
124000000,-66.865223963489
124200000,-66.9724922948318
124400000,-66.8695467084039
124600000,-67.6821901590525
124800000,-67.1394673341623
125000000,-67.5463484950676
125200000,-67.3412303134646
125400000,-67.081532897494
125600000,-66.9574926131436
125800000,-67.3913998311748
126000000,-67.0788496090263
126200000,-67.6129156793653
126400000,-66.926403605162
126600000,-67.0323540720455
126800000,-66.8650243275803
127000000,-67.1709860701288
127200000,-67.2488798841084
127400000,-67.1480044723935
127600000,-67.2693415177292
127800000,-67.7472407272731
128000000,-67.42296804738
128200000,-67.5253554505385
128400000,-67.1596267861657
128600000,-67.2904302199275
128800000,-66.8780678217644
129000000,-66.8329135910767
129200000,-67.0108742603842
129400000,-67.0056476325255
129600000,-67.8056469750793
129800000,-67.5387244520649
130000000,-67.4380503149664
130200000,-67.7619997940665
130400000,-66.7129218625439
130600000,-66.8895638083555
130800000,-67.2328552832687
131000000,-66.7697303664135
131200000,-66.8026323784397
131400000,-67.1364440552012
131600000,-67.671674441807
131800000,-67.4034487140078
132000000,-67.6100869312615
132200000,-67.5202130249673
132400000,-66.8901681105473
132600000,-66.9342372051266
132800000,-67.0956510642375
133000000,-66.985693522587
133200000,-66.8064248704323
133400000,-66.579277865521
133600000,-67.214995187509
133800000,-66.3100814773342
134000000,-66.9618606439519
134200000,-65.8036723568839
134400000,-63.7842133172507
134600000,-65.3037680979654
134800000,-66.583094925724
135000000,-66.8403974926469
135200000,-66.3429658653965
135400000,-66.0003792896425
135600000,-66.3007806319732
135800000,-66.8161522698584
136000000,-65.7859269105676
136200000,-65.5311394954556
136400000,-66.084461629089
136600000,-65.9016700637491
136800000,-65.6479223651643
137000000,-66.2549203038268
137200000,-65.7677296393953
137400000,-66.0686802333978
137600000,-66.3883349443724
137800000,-65.9459912601064
138000000,-65.441344377833
138200000,-65.7375967570858
138400000,-65.0506431509491
138600000,-64.8901678413268
138800000,-65.3994120594639
139000000,-65.3739927036028
139200000,-65.0395514771251
139400000,-61.304956192023
139600000,-56.7266454299326
139800000,-61.2185036249609
140000000,-64.623938560936
140200000,-64.7905165455087
140400000,-64.2609245242164
140600000,-63.7380273492189
140800000,-64.2597628628916
141000000,-64.0025581044934
141200000,-63.2109662084841
141400000,-63.4648986780893
141600000,-63.3811028140846
141800000,-63.811712706237
142000000,-63.5928882992048
142200000,-63.1343388427792
142400000,-63.2358440752067
142600000,-62.3916392946685
142800000,-62.3220070160487
143000000,-62.1755856242637
143200000,-62.2393609276455
143400000,-62.4365242431216
143600000,-61.6687236621312
143800000,-60.926912211025
144000000,-61.5184649460162
144200000,-61.2880101936584
144400000,-61.0101557791029
144600000,-60.0633522364018
144800000,-60.4619183726824
145000000,-59.6738417316579
145200000,-59.7202037599366
145400000,-59.5108630998003
145600000,-58.6593194801446
145800000,-57.9941421908439
146000000,-58.5019292004066
146200000,-57.0742288784542
146400000,-55.9680960311719
146600000,-56.8198709932697
146800000,-55.7976885667143
147000000,-55.0188424310369
147200000,-54.3937232875107
147400000,-54.2476335392863
147600000,-53.0950741302645
147800000,-51.8371716333999
148000000,-51.8394275203379
148200000,-50.0390929732745
148400000,-48.6149573307058
148600000,-46.8805055416901
148800000,-44.8338411951572
149000000,-42.1299167426425
149200000,-27.8230330822164
149400000,-9.96742960495429
149600000,-4.2466682555428
149800000,-9.23834518075248
150000000,-26.2592399289816
150200000,-41.7339139496887
150400000,-44.2089596121888
150600000,-46.530226365577
150800000,-48.8782646016241
151000000,-49.4701818416437
151200000,-51.0912617962456
151400000,-52.0243988256669
151600000,-53.040090184565
151800000,-54.1123901671054
152000000,-54.5179064833793
152200000,-55.1171076139936
152400000,-55.7067392150471
152600000,-56.2598649627043
152800000,-56.5601433109418
153000000,-56.8358590053702
153200000,-58.21420008138
153400000,-58.1937213780627
153600000,-57.9639937324177
153800000,-58.9336219010176
154000000,-59.5311510031762
154200000,-59.6554585938636
154400000,-60.1382101142166
154600000,-60.3709802633652
154800000,-60.3137255741857
155000000,-60.8821388583718
155200000,-60.838226852792
155400000,-61.5049505895123
155600000,-61.2702599270094
155800000,-62.0428312542062
156000000,-62.323148656504
156200000,-62.1371548715232
156400000,-62.6064101392911
156600000,-62.8658104681196
156800000,-62.2646651658879
157000000,-62.4117476174271
157200000,-63.3601913439034
157400000,-63.6060298708605
157600000,-63.0869932454291
157800000,-63.7941941685276
158000000,-63.2861133234271
158200000,-63.5764519697461
158400000,-64.656796823925
158600000,-64.0961220192372
158800000,-64.0856720485645
159000000,-64.6645399946775
159200000,-64.9439872704624
159400000,-61.6543087782642
159600000,-56.9998367264302
159800000,-61.338744635993
160000000,-64.6894245662669
160200000,-64.6352489673583
160400000,-65.2461298135303
160600000,-65.0893031352811
160800000,-65.0881641795552
161000000,-65.2909777204473
161200000,-65.4211712117768
161400000,-65.5666108459837
161600000,-65.2485984431562
161800000,-65.156032323234
162000000,-65.800290071238
162200000,-65.6583381524031
162400000,-65.5750723451821
162600000,-65.8014101639722
162800000,-65.5839390571624
163000000,-65.7501817093403
163200000,-66.1026674583324
163400000,-66.6161258972816
163600000,-65.9954858980711
163800000,-66.0713848024887
164000000,-66.9126754849052
164200000,-65.7984608884591
164400000,-65.9724512716619
164600000,-66.3566092321356
164800000,-66.7486098321393
165000000,-66.3683691211002
165200000,-66.3468670941229
165400000,-66.4895554349083
165600000,-66.3521701628222
165800000,-66.3885326561328
166000000,-65.8525386556136
166200000,-66.2864685460935
166400000,-66.4393328212249
166600000,-66.2552027128387
166800000,-66.3990433169798
167000000,-66.1591932609232
167200000,-66.342172395737
167400000,-67.0439148388195
167600000,-67.3198398413625
167800000,-66.6418094572893
168000000,-66.7558467781528
168200000,-67.3241075951502
168400000,-67.0260028983019
168600000,-66.8438313969649
168800000,-66.9265710530276
169000000,-67.0946478029798
169200000,-66.4100392260345
169400000,-66.6289076103375
169600000,-66.5238689277762
169800000,-65.6863417736872
170000000,-65.1948305498861
170200000,-65.9188101487437
170400000,-66.7352525049192
170600000,-65.9875214115911
170800000,-66.0727289000897
171000000,-65.7916752804001
171200000,-66.0634174089104
171400000,-66.3018116690169
171600000,-65.7857737948406
171800000,-66.0664159441393
172000000,-65.8560304335857
172200000,-66.3475976533449
172400000,-66.7588918893524
172600000,-67.0695917399464
172800000,-66.7723897480451
173000000,-66.7908540634476
173200000,-66.6488099255384
173400000,-67.102179596967
173600000,-67.1083124552081
173800000,-67.8656449419179
174000000,-67.0578945195124
174200000,-67.1167838787005
174400000,-66.9373303540465
174600000,-66.801675416287
174800000,-68.1178267063505
175000000,-67.4084236448166
175200000,-67.6450249439842
175400000,-67.2790032871336
175600000,-67.5672871721134
175800000,-67.243880511018
176000000,-67.4569513816868
176200000,-66.9000182586912
176400000,-66.7211280764578
176600000,-67.7230344564331
176800000,-67.389323181335
177000000,-67.9968349364503
177200000,-67.6283730446685
177400000,-68.0238637823562
177600000,-67.7216079520802
177800000,-67.1559086091305
178000000,-67.8818626208172
178200000,-67.1386344884208
178400000,-66.9371665937313
178600000,-67.8451223063916
178800000,-68.5148311543579
179000000,-67.5106350843412
179200000,-67.8813027605152
179400000,-67.7400573958181
179600000,-67.0448691107436
179800000,-67.3633131720909
180000000,-67.4729882599822
180200000,-67.8225583429666
180400000,-67.7679824951455
180600000,-67.5230605132938
180800000,-67.1133024398475
181000000,-66.9903429867129
181200000,-67.7164937755519
181400000,-67.4003633068636
181600000,-67.1232700254085
181800000,-67.3676197723801
182000000,-67.0906822230433
182200000,-68.2423910770446
182400000,-67.3952282210155
182600000,-67.72945620179
182800000,-68.1073130543804
183000000,-68.0301712169644
183200000,-67.8136473822217
183400000,-68.9558185889505
183600000,-67.948842525181
183800000,-67.8767261570028
184000000,-67.8197547840907
184200000,-68.0370142168045
184400000,-67.6888496616835
184600000,-67.7588454934494
184800000,-67.8699677666849
185000000,-68.0150340197785
185200000,-67.7722862487458
185400000,-63.5189843491139
185600000,-60.3921976270821
185800000,-64.7487082395516
186000000,-67.5566550848999
186200000,-68.2713057444057
186400000,-67.399834648492
186600000,-67.4764233295037
186800000,-67.8957527086274
187000000,-67.8418441527379
187200000,-68.1586829931652
187400000,-68.5608002619379
187600000,-68.617913213668
187800000,-67.7907694213116
188000000,-67.8940934053001
188200000,-67.4566774629241
188400000,-67.1648696468286
188600000,-67.0392826418424
188800000,-68.0083701413554
189000000,-67.5706775760058
189200000,-68.6056113103212
189400000,-68.0811862321357
189600000,-67.9724483318651
189800000,-68.14695583398
190000000,-67.5305672492396
190200000,-68.0172149520452
190400000,-68.1052868786041
190600000,-67.8697417523786
190800000,-68.3780868134385
191000000,-67.4634837736095
191200000,-67.7436452753784
191400000,-67.6682497289085
191600000,-68.2982756471338
191800000,-68.4139938254343
192000000,-67.9651861139966
192200000,-68.0988429199174
192400000,-67.9710665620219
192600000,-68.7135176331824
192800000,-67.9011368299815
193000000,-68.4489342997208
193200000,-68.1142351432288
193400000,-68.0294246813751
193600000,-68.0629019900744
193800000,-68.3583241867362
194000000,-68.0184738560103
194200000,-68.0794264442238
194400000,-68.5339520981285
194600000,-68.6480904842847
194800000,-68.3886598493101
195000000,-67.7149428638519
195200000,-67.9239645432568
195400000,-68.0919493708219
195600000,-68.4247033725919
195800000,-68.085187255111
196000000,-67.815865238803
196200000,-68.1832473105753
196400000,-68.0264521164454
196600000,-68.3292907022826
196800000,-68.3165949290773
197000000,-67.4751643057295
197200000,-68.0636524570321
197400000,-68.2785735759112
197600000,-67.9616014287109
197800000,-68.0463594646303
198000000,-68.8136083670786
198200000,-68.0531284126579
198400000,-68.0310288036238
198600000,-68.0545830943228
198800000,-67.991242169829
199000000,-68.1102242800205
199200000,-67.9023189641162
199400000,-67.7112933912819
199600000,-68.5925315281774
199800000,-68.1053371653066
200000000,-67.4681029072624
