Trace
Swept SA
A.14.59,N9000A
36600000,-73.9326782226563
36800000,-65.7112197875977
37000000,-70.1372756958008
37200000,-65.581672668457
37400000,-73.1878051757813
37600000,-68.4947738647461
37800000,-80.2804870605469
38000000,-65.8892288208008
38200000,-69.9801559448242
38400000,-64.1869201660156
38600000,-71.3506164550781
38800000,-63.5466003417969
39000000,-66.1977844238281
39200000,-60.3957328796387
39400000,-80.1327285766602
39600000,-67.7353515625
39800000,-70.9847793579102
40000000,-63.9825744628906
40200000,-76.9684371948242
40400000,-60.6545867919922
40600000,-64.9285125732422
40800000,-61.5502815246582
41000000,-72.0101699829102
41200000,-58.9329833984375
41400000,-81.2194671630859
41600000,-58.7931518554688
41800000,-73.0166473388672
42000000,-58.4644432067871
42200000,-76.8469467163086
42400000,-67.6840286254883
42600000,-76.363166809082
42800000,-65.3063125610352
43000000,-67.0491180419922
43200000,-63.8009719848633
43400000,-79.969108581543
43600000,-66.3201446533203
43800000,-70.8380661010742
44000000,-64.181282043457
44200000,-71.69921875
44400000,-67.372184753418
44600000,-71.1221008300781
44800000,-62.7610015869141
45000000,-71.5290679931641
45200000,-65.7262802124023
45400000,-82.105339050293
45600000,-66.3912048339844
45800000,-79.6761856079102
46000000,-63.3072166442871
46200000,-66.4699172973633
46400000,-64.4255981445313
46600000,-66.7467956542969
46800000,-62.3543510437012
47000000,-79.8461151123047
47200000,-62.5709648132324
47400000,-66.8154907226563
47600000,-64.0553436279297
47800000,-68.5953216552734
48000000,-65.1016998291016
48200000,-68.8383865356445
48400000,-64.2827911376953
48600000,-73.9467391967773
48800000,-64.8110122680664
49000000,-68.2875366210938
49200000,-59.8183975219727
49400000,-83.1668701171875
49600000,-65.2324829101563
49800000,-69.4990615844727
50000000,-63.9520301818848
50200000,-72.5997848510742
50400000,-63.1519355773926
50600000,-65.4395523071289
50800000,-62.0343437194824
51000000,-66.9500961303711
51200000,-59.7849540710449
51400000,-69.5108642578125
51600000,-60.4429702758789
51800000,-73.365119934082
52000000,-64.3773345947266
52200000,-67.8592224121094
52400000,-61.980224609375
52600000,-74.3732147216797
52800000,-62.9880714416504
53000000,-71.4719314575195
53200000,-61.4199638366699
53400000,-67.7460556030273
53600000,-60.0157508850098
53800000,-80.565803527832
54000000,-64.4381103515625
54200000,-74.8754425048828
54400000,-66.541015625
54600000,-70.4293212890625
54800000,-68.2125091552734
55000000,-67.7014846801758
55200000,-61.165454864502
55400000,-71.5880813598633
55600000,-65.6796875
55800000,-72.4474716186523
56000000,-64.5466613769531
56200000,-68.2335968017578
56400000,-61.0243606567383
56600000,-73.2733001708984
56800000,-61.2156944274902
57000000,-75.9487228393555
57200000,-61.5657730102539
57400000,-64.1627960205078
57600000,-61.3543586730957
57800000,-78.9587860107422
58000000,-67.1422348022461
58200000,-74.8338394165039
58400000,-65.5278244018555
58600000,-77.1322326660156
58800000,-63.9729499816895
59000000,-72.2796936035156
59200000,-70.0621490478516
59400000,-70.3977737426758
59600000,-62.5645790100098
59800000,-70.7544708251953
60000000,-63.0271034240723
60200000,-70.3019943237305
60400000,-63.4014320373535
60600000,-75.330680847168
60800000,-66.915412902832
61000000,-73.1606597900391
61200000,-65.4972381591797
61400000,-76.7422561645508
61600000,-65.5533447265625
61800000,-72.5541000366211
62000000,-65.4146881103516
62200000,-66.5425720214844
62400000,-60.3446083068848
62600000,-69.6560134887695
62800000,-60.9291343688965
63000000,-69.5665969848633
63200000,-63.3473243713379
63400000,-63.6778030395508
63600000,-62.0246887207031
63800000,-66.4796295166016
64000000,-60.8269920349121
64200000,-73.0685882568359
64400000,-68.1633758544922
64600000,-72.6903457641602
64800000,-62.7721328735352
65000000,-70.5056228637695
65200000,-63.0465126037598
65400000,-82.1281585693359
65600000,-59.8960876464844
65800000,-64.1268768310547
66000000,-59.6839408874512
66200000,-73.8679733276367
66400000,-65.1403579711914
66600000,-73.4125595092773
66800000,-64.8877944946289
67000000,-76.4745559692383
67200000,-61.3978271484375
67400000,-70.385124206543
67600000,-61.2599105834961
67800000,-67.7748794555664
68000000,-62.3008270263672
68200000,-67.8978652954102
68400000,-60.0367393493652
68600000,-72.8155746459961
68800000,-61.1408615112305
69000000,-69.9480972290039
69200000,-61.3027992248535
69400000,-72.3376235961914
69600000,-59.6611976623535
69800000,-60.4848213195801
70000000,-58.7119102478027
70200000,-67.5757369995117
70400000,-59.4529762268066
70600000,-69.9542388916016
70800000,-56.6119613647461
71000000,-64.6070938110352
71200000,-47.7165374755859
71400000,-58.4581298828125
71600000,-30.9308376312256
71800000,-26.7590961456299
72000000,-20.1598796844482
72200000,-27.6015815734863
72400000,-45.9637298583984
72600000,-59.9191932678223
72800000,-54.7868919372559
73000000,-59.1668701171875
73200000,-52.8623428344727
73400000,-62.5794296264648
73600000,-52.4958572387695
73800000,-66.3418197631836
74000000,-59.6418952941895
74200000,-73.0586547851563
74400000,-59.1864852905273
74600000,-69.1475677490234
74800000,-62.2536239624023
75000000,-62.923641204834
75200000,-61.4799842834473
75400000,-70.9802627563477
75600000,-62.6825904846191
75800000,-64.0368347167969
76000000,-60.8322677612305
76200000,-72.8526458740234
76400000,-63.9067573547363
76600000,-66.2347946166992
76800000,-60.6652030944824
77000000,-80.2598342895508
77200000,-55.9317245483398
77400000,-48.9113693237305
77600000,-45.9103813171387
77800000,-59.291862487793
78000000,-46.073787689209
78200000,-73.6498336791992
78400000,-64.6341247558594
78600000,-64.4846878051758
78800000,-61.164737701416
79000000,-68.8306198120117
79200000,-63.4881210327148
79400000,-67.3580551147461
79600000,-62.4910621643066
79800000,-75.985725402832
80000000,-62.286262512207
80200000,-70.7370529174805
80400000,-63.0133628845215
80600000,-72.0476989746094
80800000,-64.1417388916016
81000000,-69.6932067871094
81200000,-66.207160949707
81400000,-76.123420715332
81600000,-57.5395698547363
81800000,-62.863941192627
82000000,-55.8612251281738
82200000,-80.1160888671875
82400000,-66.3629837036133
82600000,-81.5303573608398
82800000,-63.473461151123
83000000,-69.7422256469727
83200000,-62.4389190673828
83400000,-74.6290664672852
83600000,-61.6461715698242
83800000,-73.6768417358398
84000000,-58.7169647216797
84200000,-64.6763229370117
84400000,-59.5102119445801
84600000,-67.337043762207
84800000,-61.9372215270996
85000000,-71.5087890625
85200000,-65.5298385620117
85400000,-77.2217025756836
85600000,-63.195198059082
85800000,-72.3912124633789
86000000,-62.9389533996582
86200000,-70.7613754272461
86400000,-61.085693359375
86600000,-73.9409561157227
86800000,-60.5920639038086
87000000,-66.6712188720703
87200000,-63.5496978759766
87400000,-69.822135925293
87600000,-62.4107971191406
87800000,-71.9294509887695
88000000,-63.7060050964355
88200000,-73.0210800170898
88400000,-63.9135055541992
88600000,-66.3120956420898
88800000,-60.260383605957
89000000,-69.3755569458008
89200000,-64.0139541625977
89400000,-66.250862121582
89600000,-63.1719665527344
89800000,-79.4079437255859
90000000,-66.4110794067383
90200000,-72.7055740356445
90400000,-60.199649810791
90600000,-74.3410568237305
90800000,-64.8645401000977
91000000,-74.5735397338867
91200000,-61.9911880493164
91400000,-80.2320709228516
91600000,-64.28076171875
91800000,-76.3349533081055
92000000,-65.7648468017578
92200000,-84.6561508178711
92400000,-63.9968414306641
92600000,-71.2430725097656
92800000,-63.3510818481445
93000000,-67.7545776367188
93200000,-60.4365730285645
93400000,-69.9677200317383
93600000,-59.6849822998047
93800000,-68.5003051757813
94000000,-61.8599090576172
94200000,-66.6742401123047
94400000,-60.3285522460938
94600000,-63.3731498718262
94800000,-59.2521209716797
95000000,-67.6330947875977
95200000,-61.9613456726074
95400000,-74.9114151000977
95600000,-62.8053016662598
95800000,-69.2688217163086
96000000,-66.3876342773438
96200000,-78.677734375
96400000,-63.3724365234375
96600000,-73.6157379150391
96800000,-61.5882606506348
97000000,-74.4861526489258
97200000,-64.9545211791992
97400000,-65.4224319458008
97600000,-62.4655380249023
97800000,-66.3604583740234
98000000,-61.741138458252
98200000,-67.2433700561523
98400000,-61.0189476013184
98600000,-74.2012634277344
98800000,-67.5447006225586
99000000,-69.8190841674805
99200000,-66.5579299926758
99400000,-66.9552841186523
99600000,-64.2071151733398
99800000,-73.0092086791992
100000000,-59.6522254943848
100200000,-74.8563537597656
100400000,-63.3381843566895
100600000,-66.5599060058594
100800000,-62.8937950134277
101000000,-78.985725402832
101200000,-67.4565277099609
101400000,-72.6081924438477
101600000,-66.5792694091797
101800000,-72.2733154296875
102000000,-60.4788093566895
102200000,-78.7806930541992
102400000,-59.9484329223633
102600000,-63.2943572998047
102800000,-59.6576461791992
103000000,-64.5719223022461
103200000,-63.2443885803223
103400000,-73.7089080810547
103600000,-65.5934906005859
103800000,-71.5396194458008
104000000,-61.3289070129395
104200000,-81.9061508178711
104400000,-65.7887496948242
104600000,-83.755500793457
104800000,-70.1824493408203
105000000,-78.3223648071289
105200000,-64.4083023071289
105400000,-64.0413284301758
105600000,-59.8710556030273
105800000,-78.9225692749023
106000000,-68.9161682128906
106200000,-72.8257904052734
106400000,-69.0295944213867
106600000,-72.6423034667969
106800000,-63.3899459838867
107000000,-63.8299293518066
107200000,-62.8184127807617
107400000,-74.3537368774414
107600000,-63.7630577087402
107800000,-67.5227508544922
108000000,-60.4781379699707
108200000,-64.5759048461914
108400000,-60.7407608032227
108600000,-69.9389877319336
108800000,-61.6817283630371
109000000,-72.8407592773438
109200000,-64.4673919677734
109400000,-68.502685546875
109600000,-62.1070213317871
109800000,-82.5144958496094
110000000,-63.8887557983398
110200000,-74.6604766845703
110400000,-61.0425987243652
110600000,-61.0430908203125
110800000,-59.3201560974121
111000000,-74.7734222412109
111200000,-63.5962677001953
111400000,-72.2998733520508
111600000,-63.4818649291992
111800000,-71.0492630004883
112000000,-62.6678047180176
112200000,-83.1972808837891
112400000,-60.8277740478516
112600000,-80.4260787963867
112800000,-63.3642883300781
113000000,-63.2552757263184
113200000,-58.1678009033203
113400000,-57.7596702575684
113600000,-47.3586044311523
113800000,-48.9098129272461
114000000,-55.0617256164551
114200000,-76.7729721069336
114400000,-67.4030303955078
114600000,-76.3006591796875
114800000,-63.3118858337402
115000000,-63.4637756347656
115200000,-61.2535781860352
115400000,-65.3933486938477
115600000,-62.0412101745605
115800000,-69.5301208496094
116000000,-62.1012878417969
116200000,-70.0745239257813
116400000,-62.058479309082
116600000,-67.0023040771484
116800000,-59.5653915405273
117000000,-66.6853637695313
117200000,-63.3207321166992
117400000,-67.6751403808594
117600000,-66.5880813598633
117800000,-70.6735000610352
118000000,-61.5572547912598
118200000,-68.2788925170898
118400000,-61.3542289733887
118600000,-75.2833862304688
118800000,-60.4963722229004
119000000,-70.1599655151367
119200000,-66.0589218139648
119400000,-81.3491897583008
119600000,-56.916130065918
119800000,-62.6411933898926
120000000,-56.9681282043457
120200000,-77.3963317871094
120400000,-59.6004867553711
120600000,-67.8066940307617
120800000,-59.5958938598633
121000000,-69.6431198120117
121200000,-63.2262954711914
121400000,-68.5758056640625
121600000,-57.8867988586426
121800000,-67.1410293579102
122000000,-57.6867141723633
122200000,-66.4977722167969
122400000,-61.0069732666016
122600000,-69.7269058227539
122800000,-64.1890640258789
123000000,-78.2600631713867
123200000,-58.7768096923828
123400000,-56.2551498413086
123600000,-56.2337455749512
123800000,-74.3667449951172
124000000,-61.8925704956055
124200000,-68.2636413574219
124400000,-62.3171806335449
124600000,-72.7465744018555
124800000,-59.7748527526855
125000000,-70.0690155029297
125200000,-59.6886825561523
125400000,-71.2417907714844
125600000,-60.467529296875
125800000,-67.2509002685547
126000000,-60.499683380127
126200000,-64.9187698364258
126400000,-58.9840621948242
126600000,-65.7777252197266
126800000,-63.8116760253906
127000000,-75.7792892456055
127200000,-63.4330024719238
127400000,-67.7205276489258
127600000,-59.4149208068848
127800000,-62.7830429077148
128000000,-59.6704940795898
128200000,-73.2946548461914
128400000,-62.6820793151855
128600000,-73.1048583984375
128800000,-57.8188209533691
129000000,-66.6497268676758
129200000,-60.1807250976563
129400000,-69.6326522827148
129600000,-63.6648750305176
129800000,-66.2446823120117
130000000,-64.5567855834961
130200000,-73.9061737060547
130400000,-67.1655883789063
130600000,-78.4360961914063
130800000,-63.0982284545898
131000000,-72.2462387084961
131200000,-61.3091735839844
131400000,-78.8677978515625
131600000,-63.5666770935059
131800000,-73.3805389404297
132000000,-63.4326972961426
132200000,-75.4227066040039
132400000,-60.0694046020508
132600000,-69.6605834960938
132800000,-61.0047569274902
133000000,-74.2448959350586
133200000,-64.4396286010742
133400000,-68.6635665893555
133600000,-62.8842811584473
133800000,-69.4600143432617
134000000,-62.0572547912598
134200000,-68.5146636962891
134400000,-63.6555213928223
134600000,-73.0783996582031
134800000,-64.5328140258789
135000000,-63.9495277404785
135200000,-60.3140563964844
135400000,-67.8312454223633
135600000,-60.9304428100586
135800000,-60.9630393981934
136000000,-58.5262451171875
136200000,-67.0017929077148
136400000,-60.7389183044434
136600000,-72.6936492919922
136800000,-60.924633026123
137000000,-65.1728210449219
137200000,-62.1223602294922
137400000,-73.7581329345703
137600000,-65.7284698486328
137800000,-68.0621490478516
138000000,-62.2608184814453
138200000,-65.8196334838867
138400000,-57.274787902832
138600000,-60.394115447998
138800000,-62.7549858093262
139000000,-63.3681793212891
139200000,-59.452693939209
139400000,-78.3305282592773
139600000,-58.5029335021973
139800000,-65.7871475219727
140000000,-58.1675834655762
140200000,-72.2991943359375
140400000,-64.0461196899414
140600000,-72.4584579467773
140800000,-61.8785667419434
141000000,-63.8359603881836
141200000,-58.7254676818848
141400000,-74.3438568115234
141600000,-57.6867828369141
141800000,-57.3791007995605
142000000,-56.1329040527344
142200000,-64.0116806030273
142400000,-59.0724258422852
142600000,-67.6398391723633
142800000,-59.2794570922852
143000000,-62.6685066223145
143200000,-53.8781890869141
143400000,-54.5369453430176
143600000,-53.4649314880371
143800000,-55.1540718078613
144000000,-61.1043739318848
144200000,-64.3993530273438
144400000,-59.3961601257324
144600000,-59.1399230957031
144800000,-54.0749969482422
145000000,-75.8367233276367
145200000,-51.4032821655273
145400000,-61.5456619262695
145600000,-52.4415245056152
145800000,-59.1701240539551
146000000,-52.8558082580566
146200000,-66.8360290527344
146400000,-55.2286949157715
146600000,-64.9132080078125
146800000,-50.7086143493652
147000000,-61.1207160949707
147200000,-53.773078918457
147400000,-59.0126953125
147600000,-50.5207595825195
147800000,-54.2390632629395
148000000,-48.5788383483887
148200000,-53.3576507568359
148400000,-47.1307907104492
148600000,-49.4968070983887
148800000,-41.1180534362793
149000000,-43.7001419067383
149200000,-11.9357070922852
149400000,-11.4487009048462
149600000,-6.04619026184082
149800000,-9.03494739532471
150000000,-24.3042449951172
150200000,-53.651985168457
150400000,-44.7859687805176
150600000,-52.3487205505371
150800000,-46.8193168640137
151000000,-56.8235282897949
151200000,-45.3323173522949
151400000,-54.0819931030273
151600000,-45.0337104797363
151800000,-51.2831344604492
152000000,-48.8264961242676
152200000,-66.2550354003906
152400000,-54.7454528808594
152600000,-64.2484359741211
152800000,-55.3001098632813
153000000,-59.3167915344238
153200000,-51.5076141357422
153400000,-66.3682861328125
153600000,-50.6710357666016
153800000,-54.0101089477539
154000000,-50.4870796203613
154200000,-70.5356674194336
154400000,-54.9111747741699
154600000,-62.1086654663086
154800000,-56.3609809875488
155000000,-68.5435485839844
155200000,-56.9435653686523
155400000,-63.5090103149414
155600000,-57.837760925293
155800000,-60.264778137207
156000000,-58.5599822998047
156200000,-60.2447128295898
156400000,-57.7968940734863
156600000,-73.3138656616211
156800000,-56.2724151611328
157000000,-70.0277404785156
157200000,-56.2692527770996
157400000,-73.510383605957
157600000,-56.365306854248
157800000,-70.2110366821289
158000000,-63.5211639404297
158200000,-71.7696151733398
158400000,-62.3832588195801
158600000,-78.3625030517578
158800000,-59.6454811096191
159000000,-77.2837982177734
159200000,-60.8467903137207
159400000,-64.6146545410156
159600000,-54.7619361877441
159800000,-66.2444305419922
160000000,-59.1065711975098
160200000,-76.5861434936523
160400000,-64.9188690185547
160600000,-72.6877288818359
160800000,-63.4185523986816
161000000,-73.744987487793
161200000,-64.6632232666016
161400000,-81.5357360839844
161600000,-66.0350341796875
161800000,-72.2274551391602
162000000,-61.2407341003418
162200000,-73.2347412109375
162400000,-60.9229278564453
162600000,-66.2701721191406
162800000,-60.63525390625
163000000,-66.6013107299805
163200000,-59.6310195922852
163400000,-68.7830276489258
163600000,-62.2426719665527
163800000,-73.814826965332
164000000,-64.7896499633789
164200000,-70.7182235717773
164400000,-64.1330413818359
164600000,-68.2250061035156
164800000,-64.547233581543
165000000,-68.2276382446289
165200000,-63.4033584594727
165400000,-76.5938415527344
165600000,-60.9931869506836
165800000,-66.1713943481445
166000000,-60.4313850402832
166200000,-62.9336853027344
166400000,-60.3296508789063
166600000,-83.1492691040039
166800000,-62.6620254516602
167000000,-69.5739517211914
167200000,-58.7327423095703
167400000,-73.5033416748047
167600000,-63.1427841186523
167800000,-71.5245819091797
168000000,-60.889892578125
168200000,-64.1161041259766
168400000,-59.4976119995117
168600000,-68.4747009277344
168800000,-66.1087875366211
169000000,-75.0902862548828
169200000,-63.4443283081055
169400000,-74.4116287231445
169600000,-63.8445587158203
169800000,-72.2608947753906
170000000,-63.606861114502
170200000,-80.2456665039063
170400000,-60.3853225708008
170600000,-67.3398666381836
170800000,-60.3952980041504
171000000,-68.7587203979492
171200000,-63.8388977050781
171400000,-79.9617767333984
171600000,-59.2364120483398
171800000,-68.8595199584961
172000000,-62.2794723510742
172200000,-81.2450866699219
172400000,-65.5386047363281
172600000,-71.6986846923828
172800000,-61.0221061706543
173000000,-68.8637237548828
173200000,-62.2021026611328
173400000,-73.4628524780273
173600000,-65.5932846069336
173800000,-75.6745300292969
174000000,-63.2380638122559
174200000,-78.5358963012695
174400000,-67.3083953857422
174600000,-72.2818374633789
174800000,-65.5146713256836
175000000,-71.3891448974609
175200000,-62.1511192321777
175400000,-69.0184936523438
175600000,-61.0710144042969
175800000,-70.2534408569336
176000000,-62.1869010925293
176200000,-65.8697967529297
176400000,-62.7001419067383
176600000,-83.2005844116211
176800000,-62.8238639831543
177000000,-72.1694412231445
177200000,-61.9172058105469
177400000,-66.7517395019531
177600000,-63.4159927368164
177800000,-69.3742523193359
178000000,-62.064697265625
178200000,-68.4771423339844
178400000,-63.3385963439941
178600000,-68.5001831054688
178800000,-59.7655868530273
179000000,-67.2076797485352
179200000,-62.733512878418
179400000,-78.9073867797852
179600000,-65.6896820068359
179800000,-75.4211044311523
180000000,-61.7014350891113
180200000,-64.8985366821289
180400000,-59.4711570739746
180600000,-61.5298385620117
180800000,-54.6406707763672
181000000,-78.4983062744141
181200000,-64.0532531738281
181400000,-73.5539093017578
181600000,-67.2651824951172
181800000,-70.5188751220703
182000000,-63.6767425537109
182200000,-70.1318130493164
182400000,-62.6774787902832
182600000,-76.5921630859375
182800000,-63.5456924438477
183000000,-70.3719100952148
183200000,-66.3034286499023
183400000,-76.9976196289063
183600000,-63.2338523864746
183800000,-70.7104873657227
184000000,-63.0665397644043
184200000,-71.2663497924805
184400000,-61.3492469787598
184600000,-75.9532928466797
184800000,-63.8718032836914
185000000,-78.7301406860352
185200000,-60.3384819030762
185400000,-59.613224029541
185600000,-53.2157287597656
185800000,-74.8509140014648
186000000,-63.7975959777832
186200000,-76.7348098754883
186400000,-62.8960838317871
186600000,-74.0158004760742
186800000,-63.0896263122559
187000000,-68.074089050293
187200000,-62.0198097229004
187400000,-67.967041015625
187600000,-61.5768966674805
187800000,-72.5337905883789
188000000,-65.6415557861328
188200000,-76.6560516357422
188400000,-61.8140106201172
188600000,-73.7802505493164
188800000,-63.3882446289063
189000000,-67.3458786010742
189200000,-62.2299842834473
189400000,-74.4409561157227
189600000,-62.8833465576172
189800000,-70.9176712036133
190000000,-65.8745346069336
190200000,-74.2704544067383
190400000,-67.8537216186523
190600000,-78.6756591796875
190800000,-64.2679672241211
191000000,-79.0453338623047
191200000,-65.3512649536133
191400000,-69.4647064208984
191600000,-63.4999580383301
191800000,-80.6056060791016
192000000,-62.2505683898926
192200000,-62.7782516479492
192400000,-59.9744682312012
192600000,-66.3507766723633
192800000,-61.7346420288086
193000000,-75.5955429077148
193200000,-62.6525802612305
193400000,-62.4298934936523
193600000,-60.316951751709
193800000,-72.2420349121094
194000000,-62.4828109741211
194200000,-71.6974487304688
194400000,-62.8642425537109
194600000,-69.9137573242188
194800000,-67.1555404663086
195000000,-73.1452713012695
195200000,-63.9622383117676
195400000,-77.4365692138672
195600000,-62.6981506347656
195800000,-69.0457992553711
196000000,-60.3132820129395
196200000,-66.1538238525391
196400000,-60.3448829650879
196600000,-66.186897277832
196800000,-71.036003112793
197000000,-73.6156311035156
197200000,-62.6298027038574
197400000,-66.4044342041016
197600000,-64.1290740966797
197800000,-68.0837707519531
198000000,-61.1275939941406
198200000,-70.3341445922852
198400000,-60.4080924987793
198600000,-68.8422241210938
198800000,-70.9875030517578
199000000,-73.0232772827148
199200000,-61.9448432922363
199400000,-67.608268737793
199600000,-62.7194671630859
199800000,-75.1340179443359
200000000,-60.2074546813965
